Capture,Window_Index,Timestamp,Flow_Count,Total_Fwd_Packets,Total_Bwd_Packets,Total_Fwd_Bytes,Total_Bwd_Bytes,Avg_Flow_Duration,Avg_Fwd_Packet_Length,Avg_Bwd_Packet_Length,Avg_Packet_Length,Avg_Flow_Bytes_per_Sec,Avg_Flow_Packets_per_Sec,Avg_Fwd_Packets_per_Sec,Avg_Bwd_Packets_per_Sec,Avg_Flow_IAT,Avg_Flow_IAT_Std,Avg_Flow_IAT_Max,Avg_Flow_IAT_Min,SYN_Flag_Count,RST_Flag_Count,Stage
enp0s3-monday-pvt.pcap_Flow.csv,39,2019-07-15 14:14:57,2,22,25,21940.0,5492.0,72528825.0,782.164705882353,164.03571428571428,468.70619658119654,146.3297460443689,0.35188015936401346,0.15712243720778285,0.1947577221562306,3056914.1898395726,6580232.149575546,22616097.0,68.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,40,2019-07-15 14:15:20,9,354,18,28629.0,1333.0,49550349.333333336,104.54924242424244,69.44444444444444,82.1148148148148,94.81087244120674,1955.0192009761688,0.5009315267395921,1954.5182694494292,6422064.530477393,4015428.6206330573,10943646.555555556,3586988.777777778,2,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,41,2019-07-15 14:15:52,3,13,17,2403.0,383.0,50157771.0,155.04444444444445,16.968253968253972,69.46153846153847,495.54519697707406,12.242281384571298,4.901352537931726,7.340928846639574,20920711.383116882,1581492.6422401534,23491314.333333332,20000008.333333332,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,42,2019-07-15 14:16:27,3,3,9,1113.0,472.0,1680615.6666666667,123.66666666666667,31.46666666666667,58.7037037037037,104.79733088801818,7320.883488095443,0.19835456950413535,7320.685133525939,240193.66666666663,629340.1927058505,1667362.3333333333,159.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,43,2019-07-15 14:16:52,18,51,78,15495.0,47848.0,7077835.0,181.0027777777778,218.35468050468052,179.47938034188033,132056.38334052626,5508.975727600998,2292.7554008357106,3216.2203267652867,448551.38853815943,926759.9644834892,2791971.888888889,407.6666666666667,9,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,44,2019-07-15 14:17:20,16,526,346,35976.0,2900269.0,24372803.25,34.38519932439377,2049.0512795428867,1393.2589973147444,30331.792800831994,4059.1644509790685,1.69353077941939,4057.4709201996498,553938.4714072812,953435.0082313818,3509381.5,216.6875,6,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,45,2019-07-15 14:17:57,1,5,7,1939.0,263.0,30053335.0,387.8,37.57142857142858,169.38461538461542,73.2697386163632,0.399290128699527,0.1663708869581362,0.2329192417413907,2732121.363636364,4671189.084247249,10235212.0,120.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,46,2019-07-15 14:18:26,4,60,83,5098.0,1296.0,24219537.25,86.48214285714286,32.24666666666667,52.823232323232325,91.1741581347011,3426.152358251401,0.3512632072953564,3425.8010950441053,356444.30302197795,2082271.4592945985,19517816.25,221.25,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,47,2019-07-15 14:18:56,4,11,14,3036.0,735.0,38766351.0,165.5125,38.892857142857146,85.9294871794872,96.24478736131238,893.3605553240625,0.24442318396044005,893.116132140102,15862388.487012986,1640322.4469330085,18810484.0,15000097.25,2,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,48,2019-07-15 14:19:22,5,385,14,33121.0,3712.0,87756300.6,241.2392993979201,143.1111111111111,202.98055449264274,68.29079816966558,2198.479376228287,0.6509169587772465,2197.82845926951,2139288.858136128,3868884.230332603,11840420.2,376.2,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,49,2019-07-15 14:19:55,3,9,13,3037.0,735.0,11690480.333333334,220.76666666666665,51.85714285714286,114.60968660968662,128.47264503275917,1366.783506916997,0.3205481476191771,1366.462958769378,1150021.0692640694,2186931.4507216797,5080530.666666667,235.66666666666666,2,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,50,2019-07-15 14:20:26,3,4,8,1098.0,472.0,1679127.3333333333,91.5,39.333333333333336,58.14814814814815,103.9074564454027,4663.033377624944,0.2647323731093062,4662.768645251835,240117.90476190476,629334.4310264295,1667283.6666666667,323.6666666666667,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,51,2019-07-15 14:20:58,1,5,7,1939.0,263.0,30029440.0,387.8,37.57142857142858,169.38461538461542,73.32804074934464,0.3996078514950661,0.1665032714562775,0.2331045800387886,2729949.090909091,4670624.595835367,10224131.0,95.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,52,2019-07-15 14:21:22,5,388,18,37708.0,4375.0,91205681.8,249.72484848484845,130.26153846153846,196.38382097186698,72.58975232860118,1755.0709545916457,0.6563410846870472,1754.4146135069582,1985059.2424765558,3712944.115556705,11828919.4,2745.4,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,53,2019-07-15 14:21:55,7,103,179,8247.0,4342.0,39280797.428571425,133.0736222578919,25.95936999003423,61.60189576505366,26683.389014876302,3793.9966277631443,951.4919520335127,2842.504675729632,9133938.125483701,1704846.2311961672,22624037.42857143,8571482.142857144,3,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,54,2019-07-15 14:22:26,7,16,27,1779.0,4840.0,788939.4285714285,65.61428571428571,78.39696969696969,65.1998556998557,36972.5417709929,6514.799691177892,1108.4073168996752,5406.392374278216,107586.3292517007,276943.53461104864,732420.4285714285,149.57142857142858,2,1,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,55,2019-07-15 14:22:58,1,5,7,1939.0,263.0,30026957.0,387.8,37.57142857142858,169.38461538461542,73.33410441823992,0.3996408960122066,0.1665170400050861,0.2331238560071205,2729723.363636364,4670905.375323488,10239969.0,53.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,56,2019-07-15 14:23:22,4,383,5,27786.0,341.0,84741617.75,85.24393939393941,85.25,85.25372670807455,59.61665157791982,2632.4001932651586,0.8145614640054772,2631.585631801153,1204401.8616452995,1652893.9663075642,4880731.0,6313.25,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,57,2019-07-15 14:23:50,5,201,273,37582.0,8588.0,52470852.0,411.0207380520266,80.51357441721458,229.092696023783,151.40503221189988,1971.6450283647694,0.4956386423857069,1971.1493897223834,1349618.2024606974,3538377.4393741614,21087203.0,77.2,2,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,58,2019-07-15 14:24:26,7,23,32,1466.0,40688.0,775563.7142857143,47.3968253968254,371.89495798319325,201.80555555555563,19385.0012790898,6468.074938754076,16.815415090744732,6451.259523663331,107051.38635454183,274296.59598006523,730352.7142857143,2155.8571428571427,2,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,59,2019-07-15 14:24:58,2,7,8,1939.0,263.0,75022065.0,193.9,18.78571428571429,84.69230769230771,36.64572035900424,0.21220423001679375,0.09154343714243435,0.12066079287435935,31365579.681818184,2337405.8953019353,35119471.5,29999895.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,60,2019-07-15 14:25:23,4,364,5,27271.0,341.0,86973225.0,85.23635265700482,85.25,85.25184782608696,58.10416151430522,2924.747542039085,0.7644527017228094,2923.9830893373623,1631137.2999778667,2182172.6251699743,6036482.5,2301.75,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,61,2019-07-15 14:25:55,3,9,13,3037.0,735.0,11688817.333333334,220.76666666666665,51.85714285714286,114.60968660968662,128.3292587165026,1449.9379235956094,0.32018003806170553,1449.6177435575476,1149990.0779220778,2187916.987527573,5080648.0,241.0,2,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,62,2019-07-15 14:26:20,5,185,283,15858.0,9318.0,41802985.6,237.49441707717568,102.34853801169592,175.6329198346005,108.39244035086972,3375.314268142919,0.4679791152523357,3374.846289027667,1331751.6631218132,3446477.2122913934,21979534.4,186.4,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,63,2019-07-15 14:26:58,1,5,7,1939.0,263.0,30018411.0,387.8,37.57142857142858,169.38461538461542,73.35498204751744,0.3997546705586781,0.1665644460661159,0.2331902244925622,2728946.4545454546,4672047.08487274,10239660.0,88.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,64,2019-07-15 14:27:23,4,364,5,26726.0,341.0,84702655.25,85.10795454545453,85.25,85.13162393162393,57.28881473314207,2604.9446637061446,0.7713098316699903,2604.1733538744747,1499248.434388528,2147481.328673877,6036065.5,24103.25,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,65,2019-07-15 14:27:55,4,11,14,3037.0,735.0,38762355.75,165.575,38.892857142857146,85.95726495726497,96.3041493760033,1894.442859302683,0.24444518010233304,1894.1984141225807,15861993.883116882,1640174.452241476,18810832.0,15000052.75,2,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,66,2019-07-15 14:28:20,3,329,615,23882.0,15720.0,68274867.66666667,385.1884057971015,132.43316163845964,268.19360365505423,122.85594351466058,3019.2305623472093,0.9234038462916826,3018.307158500918,1932746.00972973,4255692.020803868,19620778.333333332,89.0,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,67,2019-07-15 14:28:58,1,5,7,1939.0,263.0,30038195.0,387.8,37.57142857142858,169.38461538461542,73.30666839335719,0.3994913808902299,0.1664547420375958,0.2330366388526341,2730745.0,4672595.391471618,10239869.0,54.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,68,2019-07-15 14:29:23,4,390,5,27482.0,341.0,84818609.75,85.43032296650716,85.25,85.42777777777772,59.14951383002307,6329.950076903048,0.8294738119139821,6329.120603091134,1110550.6674641147,1502281.0970622096,4897557.5,10794.0,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,69,2019-07-15 14:29:58,1,5,7,1939.0,263.0,30024029.0,387.8,37.57142857142858,169.38461538461542,73.34125609857358,0.399679869746995,0.1665332790612479,0.2331465906857471,2729457.1818181816,4672675.95867708,10231283.0,49.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,70,2019-07-15 14:30:20,8,150,253,15802.0,16653.0,40354586.0,141.87495894909688,143.3118662351672,147.87093653250776,2010.6170215258717,1348.7298870841194,8.610413677692549,1340.1194734064268,8336360.309533627,12794144.405495387,27966922.75,18793.75,2,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,71,2019-07-15 14:30:58,2,7,8,1939.0,263.0,75016604.5,193.9,18.78571428571429,84.69230769230771,36.659018882790924,0.21227670382774605,0.09157363513658415,0.1207030686911618,31365078.772727273,2336011.2045602934,35119864.5,29999944.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,72,2019-07-15 14:31:23,4,379,5,27338.0,341.0,86927889.5,85.2112359550562,85.25,85.22424450549455,58.223136786390995,2488.366910754392,0.7982369789754273,2487.5686737754163,1354745.612010228,1937501.163773443,6018674.5,396.25,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,73,2019-07-15 14:31:58,1,5,7,1939.0,263.0,30021366.0,387.8,37.57142857142858,169.38461538461542,73.3477617241001,0.3997153227471395,0.1665480511446414,0.233167271602498,2729215.090909091,4672773.742002825,10240023.0,57.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,74,2019-07-15 14:32:20,4,10,18,11772.0,3827.0,21259238.25,294.3,94.3409090909091,211.2840909090909,39606.09105922058,3823.3410808007466,0.029401364578484926,3823.311679436168,1063817.4625,2447945.8883868614,8750790.25,180.0,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,75,2019-07-15 14:32:58,1,5,7,1939.0,263.0,30029317.0,387.8,37.57142857142858,169.38461538461542,73.32834110079827,0.3996094882877289,0.1665039534532204,0.2331055348345085,2729937.909090909,4670541.586393947,10215971.0,167.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,76,2019-07-15 14:33:23,3,266,4,960.0,52.0,74900073.33333333,16.842105263157894,17.333333333333332,16.88888888888889,3.203319063971304,3546.854991087468,0.7497430625785179,3546.1052480248895,2008685.2361673415,2732443.8714089897,7006660.333333333,69.0,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,77,2019-07-15 14:33:50,3,96,9,27750.0,552.0,89905728.0,225.93707865168543,108.85714285714285,153.1245421245421,97.13480510683625,0.392223671082973,0.3089196806091448,0.08330399047382817,21357781.060776304,1920340.8052491304,24414508.666666668,20028933.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,78,2019-07-15 14:34:20,2,7,11,6048.0,3361.0,42541196.5,432.0,186.72222222222226,336.0294117647059,55.29356912578228,6024.190412230021,0.0411366759358567,6024.149275554086,2836157.233333334,5963315.646563704,17490473.0,114.0,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,79,2019-07-15 14:34:58,1,5,7,1939.0,263.0,30031318.0,387.8,37.57142857142858,169.38461538461542,73.3234552010005,0.3995828621307929,0.1664928592211637,0.2330900029096292,2730119.8181818184,4670715.629776123,10240105.0,63.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,80,2019-07-15 14:35:23,3,271,4,1472.0,52.0,73282247.0,16.919540229885055,17.333333333333332,16.946236559139784,5.077849378452743,3367.779427899746,0.7699466563888598,3367.0094812433576,1314997.6489028216,1908470.8053966984,5537450.0,73.33333333333333,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,81,2019-07-15 14:35:53,2,95,8,28045.0,552.0,74847516.5,338.9333333333334,163.28571428571428,229.71404682274257,146.9528879945126,0.5800576001640422,0.45929666699075233,0.1207609331732899,2029468.831818182,2873463.4375357768,6618358.5,36594.5,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,82,2019-07-15 14:36:20,2,7,11,7719.0,3383.0,42512823.0,551.3571428571429,187.94444444444443,385.64705882352945,65.28634253465786,4854.463021525465,0.04116415040016255,4854.421857375064,2834284.333333333,5963352.453766388,17496496.0,121.5,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,83,2019-07-15 14:36:58,2,7,8,1939.0,263.0,75010882.0,193.9,18.78571428571429,84.69230769230771,36.67289017715139,0.21235230556676543,0.09160513807473089,0.12074716749203444,31364541.15909091,2336664.357668374,35119946.0,29999654.5,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,84,2019-07-15 14:37:23,3,281,4,1832.0,52.0,77987241.66666667,16.962962962962965,17.333333333333332,16.98245614035088,5.482322991547917,3301.124401499217,0.7886670913817766,3300.3357344078354,1223179.9964474675,2060944.076989376,7006573.333333333,71.66666666666667,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,85,2019-07-15 14:37:55,2,94,8,27742.0,552.0,74643815.5,338.8606741573034,163.28571428571428,229.64285714285714,146.0566233270108,0.5771330228332463,0.4563919792741642,0.12074104355908205,2035004.059754852,2866863.3602402452,6621830.5,37922.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,86,2019-07-15 14:38:20,2,7,11,6018.0,3343.0,42521577.0,429.8571428571429,185.72222222222226,334.20588235294116,55.03690382851072,4629.723699756887,0.0411556806750961,4629.682544076212,2834872.599999999,5964130.311244541,17491157.5,126.0,0,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,87,2019-07-15 14:38:58,1,5,7,1939.0,263.0,30014025.0,387.8,37.57142857142858,169.38461538461542,73.36570153453259,0.399813087381649,0.1665887864090204,0.2332243009726286,2728547.7272727275,4673113.221281337,10239829.0,53.0,1,0,BENIGN
enp0s3-monday-pvt.pcap_Flow.csv,88,2019-07-15 14:39:23,3,273,4,808.0,52.0,73354466.66666667,16.833333333333332,17.333333333333332,16.88888888888889,2.8648298809884705,3402.1338466832026,0.7671934691130442,3401.366653214089,2240375.237597276,2833206.5334011256,7006600.666666667,72.0,0,0,BENIGN
