Scenario,Prediction_Timestamp,Timestep,Feature,Raw_Value,SHAP_Value,Absolute_SHAP
12,2011-08-19 10:38:43.813478,5,Total_Source_Bytes,7644556.0,-0.00034715820220299065,0.00034715820220299065
12,2011-08-19 10:38:43.813478,5,Avg_Duration,593.4864501953125,0.018242275342345238,0.018242275342345238
12,2011-08-19 10:38:43.813478,5,Avg_Packets_Per_Flow,44.83590316772461,0.003339003073051572,0.003339003073051572
12,2011-08-19 10:38:43.813478,5,Avg_Bytes_Per_Flow,8361.4033203125,-0.0020580394193530083,0.0020580394193530083
12,2011-08-19 10:38:43.813478,5,Flow_Count_Change,-803.0,-6.390931957866997e-05,6.390931957866997e-05
12,2011-08-19 10:38:43.813478,5,Total_Packets_Change,63365.0,0.0003042288590222597,0.0003042288590222597
12,2011-08-19 10:38:43.813478,5,Total_Bytes_Change,3299578.0,-0.00011069580068578944,0.00011069580068578944
12,2011-08-19 10:38:43.813478,5,Total_Source_Bytes_Change,3202068.0,-8.97515201359056e-06,8.97515201359056e-06
12,2011-08-19 10:38:43.813478,5,Avg_Duration_Change,122.09605407714844,0.008574686013162136,0.008574686013162136
13,2011-08-15 17:17:40.460115,1,Flow_Count,2278.0,-0.07965041697025299,0.07965041697025299
13,2011-08-15 17:17:40.460115,1,Total_Packets,53315.0,0.004882942885160446,0.004882942885160446
13,2011-08-15 17:17:40.460115,1,Total_Bytes,25847294.0,-0.0004570559540297836,0.0004570559540297836
13,2011-08-15 17:17:40.460115,1,Total_Source_Bytes,16016473.0,0.008845479227602482,0.008845479227602482
13,2011-08-15 17:17:40.460115,1,Avg_Duration,624.3245239257812,0.21086576581001282,0.21086576581001282
13,2011-08-15 17:17:40.460115,1,Avg_Packets_Per_Flow,23.4043025970459,-0.003163200570270419,0.003163200570270419
13,2011-08-15 17:17:40.460115,1,Avg_Bytes_Per_Flow,11346.4853515625,-0.0022274660877883434,0.0022274660877883434
13,2011-08-15 17:17:40.460115,1,Flow_Count_Change,-237.0,-0.0005944131989963353,0.0005944131989963353
13,2011-08-15 17:17:40.460115,1,Total_Packets_Change,13237.0,0.00273689697496593,0.00273689697496593
13,2011-08-15 17:17:40.460115,1,Total_Bytes_Change,14121894.0,0.005787659902125597,0.005787659902125597
13,2011-08-15 17:17:40.460115,1,Total_Source_Bytes_Change,13380629.0,0.0013685914454981685,0.0013685914454981685
13,2011-08-15 17:17:40.460115,1,Avg_Duration_Change,45.1996955871582,-0.009698265232145786,0.009698265232145786
13,2011-08-15 17:17:40.460115,2,Flow_Count,1853.0,-0.08107805997133255,0.08107805997133255
13,2011-08-15 17:17:40.460115,2,Total_Packets,39944.0,0.0012493747053667903,0.0012493747053667903
13,2011-08-15 17:17:40.460115,2,Total_Bytes,14290341.0,-0.002071309369057417,0.002071309369057417
13,2011-08-15 17:17:40.460115,2,Total_Source_Bytes,2225869.0,-0.0020328881219029427,0.0020328881219029427
13,2011-08-15 17:17:40.460115,2,Avg_Duration,648.2029418945312,0.17759546637535095,0.17759546637535095
13,2011-08-15 17:17:40.460115,2,Avg_Packets_Per_Flow,21.556394577026367,-0.0010972386226058006,0.0010972386226058006
13,2011-08-15 17:17:40.460115,2,Avg_Bytes_Per_Flow,7712.0029296875,-0.002457455964758992,0.002457455964758992
13,2011-08-15 17:17:40.460115,2,Flow_Count_Change,-425.0,-0.004412172362208366,0.004412172362208366
13,2011-08-15 17:17:40.460115,2,Total_Packets_Change,-13371.0,0.003538528922945261,0.003538528922945261
13,2011-08-15 17:17:40.460115,2,Total_Bytes_Change,-11556953.0,0.004397548269480467,0.004397548269480467
13,2011-08-15 17:17:40.460115,2,Total_Source_Bytes_Change,-13790604.0,-0.00020231107191648334,0.00020231107191648334
13,2011-08-15 17:17:40.460115,2,Avg_Duration_Change,23.878389358520508,-0.015947498381137848,0.015947498381137848
13,2011-08-15 17:17:40.460115,3,Flow_Count,1715.0,-0.04935045167803764,0.04935045167803764
13,2011-08-15 17:17:40.460115,3,Total_Packets,24566.0,0.0014188593486323953,0.0014188593486323953
13,2011-08-15 17:17:40.460115,3,Total_Bytes,12022811.0,-0.0021008842159062624,0.0021008842159062624
13,2011-08-15 17:17:40.460115,3,Total_Source_Bytes,1423909.0,-0.0007633843924850225,0.0007633843924850225
13,2011-08-15 17:17:40.460115,3,Avg_Duration,566.970458984375,0.04913003370165825,0.04913003370165825
13,2011-08-15 17:17:40.460115,3,Avg_Packets_Per_Flow,14.324198722839355,-0.002661428414285183,0.002661428414285183
13,2011-08-15 17:17:40.460115,3,Avg_Bytes_Per_Flow,7010.38525390625,-0.0023980392143130302,0.0023980392143130302
13,2011-08-15 17:17:40.460115,3,Flow_Count_Change,-138.0,-0.0011563333682715893,0.0011563333682715893
13,2011-08-15 17:17:40.460115,3,Total_Packets_Change,-15378.0,0.0013050351990386844,0.0013050351990386844
13,2011-08-15 17:17:40.460115,3,Total_Bytes_Change,-2267530.0,-0.0016344162868335843,0.0016344162868335843
13,2011-08-15 17:17:40.460115,3,Total_Source_Bytes_Change,-801960.0,1.578189585416112e-05,1.578189585416112e-05
13,2011-08-15 17:17:40.460115,3,Avg_Duration_Change,-81.23246765136719,0.009409546852111816,0.009409546852111816
13,2011-08-15 17:17:40.460115,4,Flow_Count,1991.0,-0.014729722402989864,0.014729722402989864
13,2011-08-15 17:17:40.460115,4,Total_Packets,23902.0,-0.0010555651970207691,0.0010555651970207691
13,2011-08-15 17:17:40.460115,4,Total_Bytes,14621501.0,-0.001978565938770771,0.001978565938770771
13,2011-08-15 17:17:40.460115,4,Total_Source_Bytes,1492784.0,-0.001074678497388959,0.001074678497388959
13,2011-08-15 17:17:40.460115,4,Avg_Duration,655.1107177734375,0.05975555256009102,0.05975555256009102
13,2011-08-15 17:17:40.460115,4,Avg_Packets_Per_Flow,12.005023002624512,-0.002713894471526146,0.002713894471526146
13,2011-08-15 17:17:40.460115,4,Avg_Bytes_Per_Flow,7343.79736328125,-0.0020966818556189537,0.0020966818556189537
13,2011-08-15 17:17:40.460115,4,Flow_Count_Change,276.0,0.00021067840862087905,0.00021067840862087905
13,2011-08-15 17:17:40.460115,4,Total_Packets_Change,-664.0,-0.00025458683376200497,0.00025458683376200497
13,2011-08-15 17:17:40.460115,4,Total_Bytes_Change,2598690.0,0.0021212981082499027,0.0021212981082499027
13,2011-08-15 17:17:40.460115,4,Total_Source_Bytes_Change,68875.0,1.4294733773567714e-05,1.4294733773567714e-05
13,2011-08-15 17:17:40.460115,4,Avg_Duration_Change,88.14022827148438,-0.0005625555058941245,0.0005625555058941245
13,2011-08-15 17:17:40.460115,5,Flow_Count,1938.0,-0.0044129882007837296,0.0044129882007837296
13,2011-08-15 17:17:40.460115,5,Total_Packets,15115.0,-0.0018876175163313746,0.0018876175163313746
13,2011-08-15 17:17:40.460115,5,Total_Bytes,4585087.0,-0.0023123500868678093,0.0023123500868678093
13,2011-08-15 17:17:40.460115,5,Total_Source_Bytes,1079285.0,-0.0008195318514481187,0.0008195318514481187
13,2011-08-15 17:17:40.460115,5,Avg_Duration,585.90478515625,0.017029646784067154,0.017029646784067154
13,2011-08-15 17:17:40.460115,5,Avg_Packets_Per_Flow,7.7992777824401855,-0.0037163766101002693,0.0037163766101002693
13,2011-08-15 17:17:40.460115,5,Avg_Bytes_Per_Flow,2365.885986328125,-0.0033505645114928484,0.0033505645114928484
13,2011-08-15 17:17:40.460115,5,Flow_Count_Change,-53.0,-0.00017457107605878264,0.00017457107605878264
13,2011-08-15 17:17:40.460115,5,Total_Packets_Change,-8787.0,0.00016260707343462855,0.00016260707343462855
13,2011-08-15 17:17:40.460115,5,Total_Bytes_Change,-10036414.0,-0.00027014382067136467,0.00027014382067136467
13,2011-08-15 17:17:40.460115,5,Total_Source_Bytes_Change,-413499.0,-3.907914651790634e-05,3.907914651790634e-05
13,2011-08-15 17:17:40.460115,5,Avg_Duration_Change,-69.2059326171875,0.0009907002095133066,0.0009907002095133066
13,2011-08-15 17:19:10.491257,1,Flow_Count,1991.0,-0.08671025931835175,0.08671025931835175
13,2011-08-15 17:19:10.491257,1,Total_Packets,23902.0,0.001697213971056044,0.001697213971056044
13,2011-08-15 17:19:10.491257,1,Total_Bytes,14621501.0,-0.003643386997282505,0.003643386997282505
13,2011-08-15 17:19:10.491257,1,Total_Source_Bytes,1492784.0,-0.00208504730835557,0.00208504730835557
13,2011-08-15 17:19:10.491257,1,Avg_Duration,655.1107177734375,0.20064811408519745,0.20064811408519745
