TimeWindow,Flow_Count,Total_Packets,Total_Bytes,Total_Source_Bytes,Avg_Duration,Avg_Packets_Per_Flow,Avg_Bytes_Per_Flow,Flow_Count_Change,Total_Packets_Change,Total_Bytes_Change,Total_Source_Bytes_Change,Avg_Duration_Change,Attack_Flow_Count,Attack_Ratio
2011-08-10 09:53:30,4275,34473,10641404,2738408,869.5556691492397,8.063859649122808,2489.2173099415204,159.0,-7102.0,-8253031.0,-644504.0,-0.9555240924997861,0,0.0
2011-08-10 09:54:00,4232,37050,10748059,2647462,846.1688037934783,8.754725897920604,2539.711483931947,-43.0,2577.0,106655.0,-90946.0,-23.386865355761415,0,0.0
2011-08-10 09:54:30,4302,1044892,882202020,28594517,874.3558883900512,242.88516968851698,205067.880055788,70.0,1007842.0,871453961.0,25947055.0,28.187084596572845,0,0.0
2011-08-10 09:55:00,4248,51181,25021501,7707374,865.578849345339,12.048258003766477,5890.183851224106,-54.0,-993711.0,-857180519.0,-20887143.0,-8.777039044712183,0,0.0
2011-08-10 09:55:30,4059,55149,32300862,4722035,838.158884153486,13.586844050258684,7957.837398373984,-189.0,3968.0,7279361.0,-2985339.0,-27.419965191852953,0,0.0
2011-08-10 09:56:00,4217,39863,15266465,2652770,763.417173250415,9.4529286222433,3620.219350248992,158.0,-15286.0,-17034397.0,-2069265.0,-74.74171090307107,0,0.0
2011-08-10 09:56:30,4520,43566,18407525,3769430,773.9234761670355,9.638495575221238,4072.461283185841,303.0,3703.0,3141060.0,1116660.0,10.506302916620484,0,0.0
2011-08-10 09:57:00,3689,43527,24415803,2287326,842.5015153366767,11.799132556248306,6618.542423420981,-831.0,-39.0,6008278.0,-1482104.0,68.57803916964122,0,0.0
2011-08-10 09:57:30,3437,52087,49303666,1652204,822.461329203375,15.15478615071283,14344.9711958103,-252.0,8560.0,24887863.0,-635122.0,-20.04018613330163,0,0.0
2011-08-10 09:58:00,3990,38486,18497691,2112343,664.2784432859651,9.64561403508772,4636.012781954887,553.0,-13601.0,-30805975.0,460139.0,-158.18288591740998,0,0.0
2011-08-10 09:58:30,4172,36855,18289648,5314477,632.5812459048418,8.833892617449665,4383.9041227229145,182.0,-1631.0,-208043.0,3202134.0,-31.69719738112326,0,0.0
2011-08-10 09:59:00,4049,71961,43670616,6963693,719.7576565870586,17.772536428747838,10785.531242282044,-123.0,35106.0,25380968.0,1649216.0,87.17641068221678,0,0.0
2011-08-10 09:59:30,4111,30932,10364537,4765587,733.8551570111895,7.524203356847482,2521.1717343711994,62.0,-41029.0,-33306079.0,-2198106.0,14.097500424130885,0,0.0
2011-08-10 10:00:00,4112,32419,10992033,2310386,675.7364900569066,7.883998054474708,2673.1597762645915,1.0,1487.0,627496.0,-2455201.0,-58.118666954282844,0,0.0
2011-08-10 10:00:30,4039,26637,8186594,1798129,624.4951790923495,6.5949492448625895,2026.8863580094082,-73.0,-5782.0,-2805439.0,-512257.0,-51.2413109645571,0,0.0
2011-08-10 10:01:00,3693,94066,73871182,4006659,727.4227394486867,25.47143243975088,20003.027890603844,-346.0,67429.0,65684588.0,2208530.0,102.92756035633715,0,0.0
2011-08-10 10:01:30,3447,32066,16075594,1912450,757.7610096385263,9.30258195532347,4663.647809689585,-246.0,-62000.0,-57795588.0,-2094209.0,30.33827018983959,0,0.0
2011-08-10 10:02:00,3447,23311,7785466,1509773,690.6552242483319,6.762692196112561,2258.6208297069916,0.0,-8755.0,-8290128.0,-402677.0,-67.10578539019434,0,0.0
2011-08-10 10:02:30,4007,181310,141736239,6060057,644.337782441727,45.24831544796606,35372.158472672825,560.0,157999.0,133950773.0,4550284.0,-46.31744180660496,0,0.0
2011-08-10 10:03:00,3999,772254,720755374,20462816,689.0779240605151,193.11177794448614,180233.90197549388,-8.0,590944.0,579019135.0,14402759.0,44.74014161878813,0,0.0
2011-08-10 10:03:30,4275,35426,13610369,2492880,608.9829970112281,8.286783625730994,3183.7120467836257,276.0,-736828.0,-707145005.0,-17969936.0,-80.09492704928698,0,0.0
2011-08-10 10:04:00,4023,65136,40108258,26719046,653.2127471096197,16.19090231170768,9969.738503604276,-252.0,29710.0,26497889.0,24226166.0,44.229750098391605,0,0.0
2011-08-10 10:04:30,4184,75450,59277299,3606026,565.1877284378585,18.032982791587,14167.61448374761,161.0,10314.0,19169041.0,-23113020.0,-88.02501867176125,0,0.0
2011-08-10 10:05:00,3863,49551,29720988,2463587,719.1703468379499,12.827077400983692,7693.758219000777,-321.0,-25899.0,-29556311.0,-1142439.0,153.98261840009138,0,0.0
2011-08-10 10:05:30,3861,73496,35313222,14987454,731.3867427630148,19.035483035483036,9146.133644133644,-2.0,23945.0,5592234.0,12523867.0,12.216395925064944,0,0.0
2011-08-10 10:06:00,3916,40631,27212936,2016084,644.2876305275793,10.375638406537282,6949.166496424923,55.0,-32865.0,-8100286.0,-12971370.0,-87.09911223543554,0,0.0
2011-08-10 10:06:30,5387,52426,16775840,3682928,522.4287744922963,9.731947280490068,3114.134026359755,1471.0,11795.0,-10437096.0,1666844.0,-121.858856035283,0,0.0
2011-08-10 10:07:00,4015,37771,17336430,2097494,645.2459214948941,9.40747198007472,4317.915317559153,-1372.0,-14655.0,560590.0,-1585434.0,122.81714700259784,0,0.0
2011-08-10 10:07:30,4205,38171,20235925,1952321,561.1121887067777,9.077526753864447,4812.348394768133,190.0,400.0,2899495.0,-145173.0,-84.13373278811639,0,0.0
2011-08-10 10:08:00,3362,62350,53994352,2194762,672.6178204770969,18.545508625817966,16060.187983343249,-843.0,24179.0,33758427.0,242441.0,111.50563177031916,0,0.0
2011-08-10 10:08:30,3673,33210,13933117,2291818,603.7623023724475,9.041655322624557,3793.3887830111626,311.0,-29140.0,-40061235.0,97056.0,-68.85551810464938,0,0.0
2011-08-10 10:09:00,3589,43757,31524465,2162279,582.7337410682642,12.191975480635275,8783.634717191419,-84.0,10547.0,17591348.0,-129539.0,-21.028561304183313,0,0.0
2011-08-10 10:09:30,3253,36653,20452924,1881373,681.3834706206578,11.267445434983092,6287.403627420842,-336.0,-7104.0,-11071541.0,-280906.0,98.64972955239364,0,0.0
2011-08-10 10:10:00,4597,67020,33167070,3457566,531.9600335433979,14.579073308679574,7214.938003045464,1344.0,30367.0,12714146.0,1576193.0,-149.4234370772599,0,0.0
2011-08-10 10:10:30,4768,31015,10598842,2017405,433.5564548924077,6.5048238255033555,2222.9114932885905,171.0,-36005.0,-22568228.0,-1440161.0,-98.4035786509902,0,0.0
2011-08-10 10:11:00,3841,29305,9816179,2036228,512.1356274366051,7.629523561572507,2555.6310856547775,-927.0,-1710.0,-782663.0,18823.0,78.57917254419738,0,0.0
2011-08-10 10:11:30,4204,40187,22761424,2726972,485.04414307944813,9.559229305423406,5414.230256898192,363.0,10882.0,12945245.0,690744.0,-27.091484357156958,0,0.0
2011-08-10 10:12:00,3559,80285,61090238,30733489,545.2674576853049,22.558302894071367,17165.00084293341,-645.0,40098.0,38328814.0,28006517.0,60.22331460585673,0,0.0
2011-08-10 10:12:30,3956,27562,10968433,2406142,527.5293881438321,6.967138523761375,2772.606926188069,397.0,-52723.0,-50121805.0,-28327347.0,-17.738069541472782,0,0.0
2011-08-10 10:13:00,3619,57134,38417182,2454218,553.5353365205858,15.787234042553191,10615.413650179607,-337.0,29572.0,27448749.0,48076.0,26.005948376753736,0,0.0
2011-08-10 10:13:30,4518,33654,10029932,2225725,489.5357415254538,7.448871181938911,2219.993802567508,899.0,-23480.0,-28387250.0,-228493.0,-63.99959499513204,0,0.0
2011-08-10 10:14:00,4722,25145,9382946,1533524,434.5572635218128,5.3250741211351125,1987.0703091910207,204.0,-8509.0,-646986.0,-692201.0,-54.97847800364099,0,0.0
2011-08-10 10:14:30,4592,73106,40046999,3662516,425.97044491289194,15.920296167247386,8721.03636759582,-130.0,47961.0,30664053.0,2128992.0,-8.58681860892085,0,0.0
2011-08-10 10:15:00,4454,47304,15033275,5292271,457.2677441057476,10.620565783565334,3375.230130220027,-138.0,-25802.0,-25013724.0,1629755.0,31.29729919285569,0,0.0
2011-08-10 10:15:30,4773,46886,32693309,2223581,450.7165692036456,9.82317200921852,6849.635239891054,319.0,-418.0,17660034.0,-3068690.0,-6.551174902102048,0,0.0
2011-08-10 10:16:00,3856,161394,113675100,21176405,585.0426379826245,41.85529045643153,29480.05705394191,-917.0,114508.0,80981791.0,18952824.0,134.32606877897888,0,0.0
2011-08-10 10:16:30,3915,36492,7313089,2502348,652.9269508533845,9.321072796934866,1867.9665389527459,59.0,-124902.0,-106362011.0,-18674057.0,67.88431287076003,0,0.0
2011-08-10 10:17:00,3524,19051,6505077,1492937,520.698120726731,5.406072644721907,1845.9355845629966,-391.0,-17441.0,-808012.0,-1009411.0,-132.22883012665352,0,0.0
2011-08-10 10:17:30,3837,63983,53284465,2486854,467.8668443682564,16.675267135783162,13887.011988532708,313.0,44932.0,46779388.0,993917.0,-52.831276358474554,0,0.0
2011-08-10 10:18:00,4246,53154,31432232,2760338,427.7675165047103,12.51860574658502,7402.786622703721,409.0,-10829.0,-21852233.0,273484.0,-40.09932786354614,0,0.0
2011-08-10 10:18:30,10632,49282,11614512,2830561,170.8660834467645,4.635252069224981,1092.410835214447,6386.0,-3872.0,-19817720.0,70223.0,-256.9014330579458,0,0.0
2011-08-10 10:19:00,65094,255100,71507773,10201401,26.867484607859403,3.9189479829170124,1098.5309398715704,54462.0,205818.0,59893261.0,7370840.0,-143.99859883890508,0,0.0
2011-08-10 10:19:30,5061,36090,15782404,2174431,338.17791269274846,7.131001778304683,3118.435882236712,-60033.0,-219010.0,-55725369.0,-8026970.0,311.31042808488905,0,0.0
2011-08-10 10:20:00,5388,37543,18437390,2427217,315.466912968634,6.96789161098738,3421.935783221975,327.0,1453.0,2654986.0,252786.0,-22.71099972411446,0,0.0
2011-08-10 10:20:30,5039,46487,26718958,3347498,343.671313008335,9.22544155586426,5302.432625520937,-349.0,8944.0,8281568.0,920281.0,28.204400039701,0,0.0
2011-08-10 10:21:00,6072,50736,25491038,3362471,290.76423191419633,8.355731225296443,4198.128787878788,1033.0,4249.0,-1227920.0,14973.0,-52.907081094138675,0,0.0
2011-08-10 10:21:30,5598,59818,36017414,3394941,345.7072398990711,10.68560200071454,6433.97892104323,-474.0,9082.0,10526376.0,32470.0,54.94300798487478,0,0.0
2011-08-10 10:22:00,6812,63718,40063538,2698483,257.9618600174692,9.353787433940106,5881.3179682912505,1214.0,3900.0,4046124.0,-696458.0,-87.74537988160193,0,0.0
2011-08-10 10:22:30,8117,36300,14148761,4496059,225.8741734846618,4.472095601823334,1743.1022545275348,1305.0,-27418.0,-25914777.0,1797576.0,-32.08768653280737,0,0.0
2011-08-10 10:23:00,7716,41765,17435893,2185770,225.42514766783307,5.412778641783308,2259.7061949196473,-401.0,5465.0,3287132.0,-2310289.0,-0.4490258168287369,0,0.0
2011-08-10 10:23:30,9250,72366,48261526,3077852,163.42071830724322,7.823351351351351,5217.46227027027,1534.0,30601.0,30825633.0,892082.0,-62.00442936058985,0,0.0
2011-08-10 10:24:00,5089,27351,8022045,1688886,353.40695655177836,5.374533307133032,1576.349970524661,-4161.0,-45015.0,-40239481.0,-1388966.0,189.98623824453514,0,0.0
2011-08-10 10:24:30,3400,49774,35748248,2104867,563.2467127855882,14.639411764705882,10514.190588235295,-1689.0,22423.0,27726203.0,415981.0,209.83975623380985,0,0.0
2011-08-10 10:25:00,3611,31134,12356844,2490530,531.5659884408751,8.621988368872888,3422.000553863196,211.0,-18640.0,-23391404.0,385663.0,-31.6807243447131,0,0.0
2011-08-10 10:25:30,3832,32835,14742312,2327515,434.77403855506265,8.568632567849686,3847.15866388309,221.0,1701.0,2385468.0,-163015.0,-96.79194988581247,0,0.0
2011-08-10 10:26:00,3582,37062,19195673,2431204,477.5305328690676,10.346733668341708,5358.926018983808,-250.0,4227.0,4453361.0,103689.0,42.756494314004954,0,0.0
2011-08-10 10:26:30,3861,27096,10641749,2072231,432.9192168228438,7.017871017871018,2756.2157472157473,279.0,-9966.0,-8553924.0,-358973.0,-44.611316046223806,0,0.0
2011-08-10 10:27:00,3850,29816,12311163,2079197,434.1718442475325,7.744415584415584,3197.7046753246755,-11.0,2720.0,1669414.0,6966.0,1.2526274246886828,0,0.0
2011-08-10 10:27:30,3215,53355,31797286,2510708,429.1988834839813,16.595645412130636,9890.291135303265,-635.0,23539.0,19486123.0,431511.0,-4.972960763551157,0,0.0
2011-08-10 10:28:00,3537,43666,27392873,2639899,364.4172423067571,12.345490528696635,7744.66299123551,322.0,-9689.0,-4404413.0,129191.0,-64.78164117722423,0,0.0
2011-08-10 10:28:30,3699,53287,36312811,3211277,433.4913868010273,14.405785347391188,9816.926466612598,162.0,9621.0,8919938.0,571378.0,69.07414449427023,0,0.0
2011-08-10 10:29:00,3228,66474,45633538,2406873,326.2878544383519,20.592936802973977,14136.783767038414,-471.0,13187.0,9320727.0,-804404.0,-107.20353236267539,0,0.0
2011-08-10 10:29:30,3070,94888,78343276,44188777,382.4036667625407,30.90814332247557,25518.982410423454,-158.0,28414.0,32709738.0,41781904.0,56.11581232418877,0,0.0
2011-08-10 10:30:00,2949,22604,10719622,1544840,388.15009351034246,7.664971176670058,3635.0023736859953,-121.0,-72284.0,-67623654.0,-42643937.0,5.746426747801763,0,0.0
2011-08-10 10:30:30,3446,29152,12388460,2349509,352.67214920255367,8.459663377829367,3595.0261172373766,497.0,6548.0,1668838.0,804669.0,-35.47794430778879,0,0.0
2011-08-10 10:31:00,3354,46708,30292884,3029345,346.91741054472277,13.926058437686345,9031.867620751342,-92.0,17556.0,17904424.0,679836.0,-5.754738657830899,0,0.0
2011-08-10 10:31:30,3210,48126,33891164,2620729,355.7922896112149,14.992523364485981,10557.995015576324,-144.0,1418.0,3598280.0,-408616.0,8.874879066492156,0,0.0
2011-08-10 10:32:00,3552,126553,126434326,3659076,303.25773365315314,35.628659909909906,35595.24943693694,342.0,78427.0,92543162.0,1038347.0,-52.53455595806179,0,0.0
2011-08-10 10:32:30,3720,42101,28171768,2441026,304.39974398172046,11.31747311827957,7573.055913978495,168.0,-84452.0,-98262558.0,-1218050.0,1.1420103285673235,0,0.0
2011-08-10 10:33:00,3307,24377,10962405,1563510,350.45073691170245,7.371333534925915,3314.9092833383734,-413.0,-17724.0,-17209363.0,-877516.0,46.05099292998199,0,0.0
2011-08-10 10:33:30,3238,20724,8623381,1649407,335.3692019530574,6.400247066090179,2663.181284743669,-69.0,-3653.0,-2339024.0,85897.0,-15.081534958645022,0,0.0
2011-08-10 10:34:00,2783,24000,11979151,1645280,413.2287158990298,8.623787279913762,4304.402084081926,-455.0,3276.0,3355770.0,-4127.0,77.85951394597237,0,0.0
2011-08-10 10:34:30,2852,27434,13614945,2083492,349.3514782948808,9.619214586255259,4773.82363253857,69.0,3434.0,1635794.0,438212.0,-63.877237604149,0,0.0
2011-08-10 10:35:00,3389,47886,33105749,2458176,322.6197292921216,14.129831808793154,9768.589259368546,537.0,20452.0,19490804.0,374684.0,-26.731749002759216,0,0.0
2011-08-10 10:35:30,3113,48883,38934849,2259869,360.16397613941535,15.702858978477353,12507.179248313523,-276.0,997.0,5829100.0,-198307.0,37.54424684729378,0,0.0
2011-08-10 10:36:00,4183,63192,44163099,3214535,282.77831700406404,15.106861104470475,10557.757351183362,1070.0,14309.0,5228250.0,954666.0,-77.38565913535132,0,0.0
2011-08-10 10:36:30,3807,46605,22592354,3318450,324.4648516816391,12.241922773837667,5934.424481218807,-376.0,-16587.0,-21570745.0,103915.0,41.68653467757508,0,0.0
2011-08-10 10:37:00,3161,42882,27622294,2191252,325.5479812227143,13.565960139196457,8738.466940841507,-646.0,-3723.0,5029940.0,-1127198.0,1.083129541075209,0,0.0
2011-08-10 10:37:30,3309,91653,56636640,3956411,353.5379376651556,27.69809610154125,17115.938349954668,148.0,48771.0,29014346.0,1765159.0,27.98995644244127,0,0.0
2011-08-10 10:38:00,3225,66594,54259036,3216155,270.0895366269767,20.649302325581395,16824.507286821707,-84.0,-25059.0,-2377604.0,-740256.0,-83.44840103817887,0,0.0
2011-08-10 10:38:30,2976,235351,246036017,5213493,286.02582624798384,79.08299731182795,82673.39280913978,-249.0,168757.0,191776981.0,1997338.0,15.93628962100712,0,0.0
2011-08-10 10:39:00,2795,80271,55562823,2946099,287.8928487259392,28.719499105545616,19879.364221824686,-181.0,-155080.0,-190473194.0,-2267394.0,1.867022477955345,0,0.0
2011-08-10 10:39:30,2915,70890,61463192,2531550,292.0490116782161,24.31903945111492,21085.14305317324,120.0,-9381.0,5900369.0,-414549.0,4.1561629522769294,0,0.0
2011-08-10 10:40:00,2887,26297,11513236,1902793,297.9999255012123,9.108763422237617,3987.958434360928,-28.0,-44593.0,-49949956.0,-628757.0,5.950913822996199,0,0.0
2011-08-10 10:40:30,3648,41562,24645648,2833719,233.07793366173246,11.393092105263158,6755.934210526316,761.0,15265.0,13132412.0,930926.0,-64.92199183947986,0,0.0
2011-08-10 10:41:00,3022,1439883,1280098777,43544479,287.7456556962277,476.4669093315685,423593.24189278623,-626.0,1398321.0,1255453129.0,40710760.0,54.66772203449523,0,0.0
2011-08-10 10:41:30,2796,36950,20768785,4213629,302.5464724023605,13.215307582260372,7428.034692417739,-226.0,-1402933.0,-1259329992.0,-39330850.0,14.80081670613282,0,0.0
2011-08-10 10:42:00,2816,26613,16561997,1547065,253.06634101846592,9.450639204545455,5881.390980113636,20.0,-10337.0,-4206788.0,-2666564.0,-49.48013138389459,0,0.0
2011-08-10 10:42:30,3498,52952,32280535,3340406,240.8010197135506,15.137793024585477,9228.28330474557,682.0,26339.0,15718538.0,1793341.0,-12.265321304915318,0,0.0
2011-08-10 10:43:00,3103,82558,57686702,3081741,276.32637925491457,26.605865291653238,18590.622623267805,-395.0,29606.0,25406167.0,-258665.0,35.52535954136397,0,0.0
2011-08-10 10:43:30,2770,165638,134941267,101792309,284.4726233805054,59.7971119133574,48715.25884476534,-333.0,83080.0,77254565.0,98710568.0,8.14624412559084,0,0.0
2011-08-10 10:44:00,2914,89839,68780119,56426396,301.62432590974606,30.83013040494166,23603.33527796843,144.0,-75799.0,-66161148.0,-45365913.0,17.15170252924065,0,0.0
2011-08-10 10:44:30,2861,29039,15817892,1924738,257.6695319545613,10.149947570779448,5528.798322264943,-53.0,-60800.0,-52962227.0,-54501658.0,-43.954793955184755,0,0.0
2011-08-10 10:45:00,3012,20327,7648999,1560725,280.3735294488712,6.74867197875166,2539.508300132802,151.0,-8712.0,-8168893.0,-364013.0,22.703997494309874,0,0.0
2011-08-10 10:45:30,2630,20356,8396492,1514809,331.24399669505704,7.739923954372624,3192.5825095057035,-382.0,29.0,747493.0,-45916.0,50.870467246185854,0,0.0
2011-08-10 10:46:00,2738,78800,57671166,4439251,273.6362723988313,28.780131482834186,21063.245434623812,108.0,58444.0,49274674.0,2924442.0,-57.60772429622574,0,0.0
2011-08-10 10:46:30,3209,257866,194420115,175581565,296.03464336054844,80.35712059831724,60585.88812714241,471.0,179066.0,136748949.0,171142314.0,22.39837096171715,0,0.0
2011-08-10 10:47:00,3223,269950,101291233,20649739,523.4691445699658,83.75736891095252,31427.624263108904,14.0,12084.0,-93128882.0,-154931826.0,227.43450120941736,0,0.0
2011-08-10 10:47:30,3400,116854,29883183,7960481,589.56600386,34.36882352941176,8789.171470588235,177.0,-153096.0,-71408050.0,-12689258.0,66.09685929003422,0,0.0
2011-08-10 10:48:00,3444,101927,32602020,5562176,571.3018557543554,29.59552845528455,9466.324041811848,44.0,-14927.0,2718837.0,-2398305.0,-18.264148105644608,0,0.0
2011-08-10 10:48:30,3234,72103,23257551,4631094,579.4694713351886,22.295299938157083,7191.574211502783,-210.0,-29824.0,-9344469.0,-931082.0,8.167615580833171,0,0.0
2011-08-10 10:49:00,3665,74499,29477021,5462981,478.2177411353343,20.327148703956343,8042.843383356071,431.0,2396.0,6219470.0,831887.0,-101.25173019985431,0,0.0
2011-08-10 10:49:30,3538,78347,46572695,4118271,569.5811324793668,22.144431882419447,13163.565573770491,-127.0,3848.0,17095674.0,-1344710.0,91.36339134403255,0,0.0
2011-08-10 10:50:00,3710,43049,17198463,2986212,479.51039105633424,11.603504043126685,4635.704312668464,172.0,-35298.0,-29374232.0,-1132059.0,-90.07074142303259,0,0.0
2011-08-10 10:50:30,3444,43364,25946054,2862543,505.4842679184088,12.591173054587689,7533.697444831591,-266.0,315.0,8747591.0,-123669.0,25.973876862074576,0,0.0
2011-08-10 10:51:00,4131,49909,25818006,2911867,431.3440563439845,12.08157831033648,6249.8198983297025,687.0,6545.0,-128048.0,49324.0,-74.14021157442431,0,0.0
2011-08-10 10:51:30,3752,76513,58150466,3648781,486.85959009568234,20.392590618336886,15498.525053304904,-379.0,26604.0,32332460.0,736914.0,55.51553375169783,0,0.0
2011-08-10 10:52:00,3292,34052,12017167,4732941,508.55367182077765,10.343863912515188,3650.4152490887,-460.0,-42461.0,-46133299.0,1084160.0,21.694081725095316,0,0.0
2011-08-10 10:52:30,3099,102499,85382346,4058217,647.3995056660212,33.07486285898677,27551.57986447241,-193.0,68447.0,73365179.0,-674724.0,138.8458338452436,0,0.0
2011-08-10 10:53:00,3381,35940,12568543,2726651,609.3771262055606,10.629991126885537,3717.4040224785567,282.0,-66559.0,-72813803.0,-1331566.0,-38.022379460460684,0,0.0
2011-08-10 10:53:30,3542,38458,16647361,2356536,618.6350348850931,10.857707509881424,4699.988989271598,161.0,2518.0,4078818.0,-370115.0,9.257908679532534,0,0.0
2011-08-10 10:54:00,3660,37366,13577316,2717284,501.256552157377,10.20928961748634,3709.6491803278686,118.0,-1092.0,-3070045.0,360748.0,-117.37848272771612,0,0.0
2011-08-10 10:54:30,3620,41994,20686884,2451748,519.1297254878453,11.600552486187846,5714.608839779005,-40.0,4628.0,7109568.0,-265536.0,17.873173330468376,0,0.0
2011-08-10 10:55:00,3962,68085,42241270,13886629,477.3433605424028,17.184502776375567,10661.602725896013,342.0,26091.0,21554386.0,11434881.0,-41.78636494544253,0,0.0
2011-08-10 10:55:30,3516,48705,14860219,2754873,522.917440949943,13.852389078498293,4226.455915813424,-446.0,-19380.0,-27381051.0,-11131756.0,45.57408040754024,0,0.0
2011-08-10 10:56:00,3153,62776,40645470,2571694,661.7077514300665,19.909927053599745,12891.04662226451,-363.0,14071.0,25785251.0,-183179.0,138.79031048012348,0,0.0
2011-08-10 10:56:30,3624,66326,35125760,4685541,597.2163250411148,18.30187637969095,9692.538631346579,471.0,3550.0,-5519710.0,2113847.0,-64.49142638895171,0,0.0
2011-08-10 10:57:00,4045,48834,27503848,2492770,562.8050201305315,12.072682323856613,6799.4679851668725,421.0,-17492.0,-7621912.0,-2192771.0,-34.41130491058334,0,0.0
2011-08-10 10:57:30,3666,39311,14546702,3028386,544.9504862572286,10.723131478450627,3968.003818876159,-379.0,-9523.0,-12957146.0,535616.0,-17.8545338733029,0,0.0
2011-08-10 10:58:00,3562,35928,15225482,2554984,570.1862730078607,10.086468276249299,4274.41942728804,-104.0,-3383.0,678780.0,-473402.0,25.235786750632087,0,0.0
2011-08-10 10:58:30,3127,56303,38559657,2876003,663.265342753118,18.005436520626798,12331.198273105212,-435.0,20375.0,23334175.0,321019.0,93.07906974525736,0,0.0
2011-08-10 10:59:00,3301,48175,28167320,5280431,577.4348141108755,14.594062405331718,8532.965767949107,174.0,-8128.0,-10392337.0,2404428.0,-85.83052864224248,0,0.0
2011-08-10 10:59:30,3776,73988,45336529,3811310,574.0052842473516,19.594279661016948,12006.496027542373,475.0,25813.0,17169209.0,-1469121.0,-3.4295298635239533,0,0.0
2011-08-10 11:00:00,4147,162314,137398140,80315733,470.3060523568845,39.14010127803231,33131.936339522545,371.0,88326.0,92061611.0,76504423.0,-103.6992318904671,0,0.0
2011-08-10 11:00:30,3907,28683,7660774,2171369,531.8637499393396,7.341438443818787,1960.7816739186076,-240.0,-133631.0,-129737366.0,-78144364.0,61.55769758245515,0,0.0
2011-08-10 11:01:00,6551,39972,17242272,2243625,266.93810230636547,6.101663868111738,2632.0061059380246,2644.0,11289.0,9581498.0,72256.0,-264.9256476329742,0,0.0
2011-08-10 11:01:30,3754,43177,21967581,3075743,508.36164756846034,11.501598295151839,5851.7797016515715,-2797.0,3205.0,4725309.0,832118.0,241.42354526209488,0,0.0
2011-08-10 11:02:00,3229,31276,13301630,2053554,566.487050486838,9.685970888820068,4119.427067203468,-525.0,-11901.0,-8665951.0,-1022189.0,58.12540291837769,0,0.0
2011-08-10 11:02:30,3222,171029,130728512,6250717,532.2595891421478,53.08162631905649,40573.71570453134,-7.0,139753.0,117426882.0,4197163.0,-34.227461344690255,0,0.0
2011-08-10 11:03:00,3163,307724,275114005,8622892,579.7964897628833,97.28865001580778,86978.81915902624,-59.0,136695.0,144385493.0,2372175.0,47.53690062073554,0,0.0
2011-08-10 11:03:30,3100,100880,84501276,3530171,627.9054279403225,32.541935483870965,27258.476129032257,-63.0,-206844.0,-190612729.0,-5092721.0,48.1089381774392,0,0.0
