StartTime
2011-08-15 16:46:25.951801
2011-08-15 16:46:25.951808
2011-08-15 16:46:25.952032
2011-08-15 16:46:25.952518
2011-08-15 16:46:25.952524
2011-08-15 16:46:25.952663
2011-08-15 16:46:25.952942
2011-08-15 16:46:25.952952
2011-08-15 16:46:25.955094
2011-08-15 16:46:25.955101
2011-08-15 16:46:29.754310
2011-08-15 16:46:29.817314
2011-08-15 16:46:31.953278
2011-08-15 16:46:31.953618
2011-08-15 16:46:31.989147
2011-08-15 16:46:31.989448
2011-08-15 16:46:31.989623
2011-08-15 16:46:31.989854
2011-08-15 16:46:31.989967
2011-08-15 16:46:31.989971
2011-08-15 16:46:31.990260
2011-08-15 16:46:31.990534
2011-08-15 16:46:31.990869
2011-08-15 16:46:31.996241
2011-08-15 16:46:31.996325
2011-08-15 16:46:31.996392
2011-08-15 16:46:31.996466
2011-08-15 16:46:31.996534
2011-08-15 16:46:31.996605
2011-08-15 16:46:32.005160
2011-08-15 16:46:32.024104
2011-08-15 16:46:32.114746
2011-08-15 16:46:32.115294
2011-08-15 16:46:32.115792
2011-08-15 16:46:32.116553
2011-08-15 16:46:32.133129
2011-08-15 16:46:32.133614
2011-08-15 16:46:32.134275
2011-08-15 16:46:34.055496
2011-08-15 16:46:34.056456
2011-08-15 16:46:34.057576
2011-08-15 16:46:34.426450
2011-08-15 16:46:34.427407
2011-08-15 16:46:41.335466
2011-08-15 16:46:44.053755
2011-08-15 16:46:44.054694
2011-08-15 16:46:44.055698
2011-08-15 16:46:54.054956
2011-08-15 16:46:54.055959
2011-08-15 16:46:54.057158
2011-08-15 16:46:56.864302
2011-08-15 16:46:56.865060
2011-08-15 16:46:56.866561
2011-08-15 16:47:04.055147
2011-08-15 16:47:04.056125
2011-08-15 16:47:04.057218
2011-08-15 16:47:14.054945
2011-08-15 16:47:14.056696
2011-08-15 16:47:14.056910
2011-08-15 16:47:21.692299
2011-08-15 16:47:21.825955
2011-08-15 16:47:21.826359
2011-08-15 16:47:22.501607
2011-08-15 16:47:22.502077
2011-08-15 16:47:22.504153
2011-08-15 16:47:22.590919
2011-08-15 16:47:22.697834
2011-08-15 16:47:22.698473
2011-08-15 16:47:22.802695
2011-08-15 16:47:22.841237
2011-08-15 16:47:24.055926
2011-08-15 16:47:24.057010
2011-08-15 16:47:24.058205
2011-08-15 16:47:27.570341
2011-08-15 16:47:27.570947
2011-08-15 16:47:27.571460
2011-08-15 16:47:27.777019
2011-08-15 16:47:27.777857
2011-08-15 16:47:27.779052
2011-08-15 16:47:34.055280
2011-08-15 16:47:34.056178
2011-08-15 16:47:34.057261
2011-08-15 16:47:41.906126
2011-08-15 16:47:41.936516
2011-08-15 16:47:41.937132
2011-08-15 16:47:41.938074
2011-08-15 16:47:42.126547
2011-08-15 16:47:42.245827
2011-08-15 16:47:42.478203
2011-08-15 16:47:42.478726
2011-08-15 16:47:42.479364
2011-08-15 16:47:42.480231
2011-08-15 16:47:44.055907
2011-08-15 16:47:44.056871
2011-08-15 16:47:44.057985
2011-08-15 16:47:50.482602
2011-08-15 16:47:50.483252
2011-08-15 16:47:50.484520
2011-08-15 16:47:54.055283
2011-08-15 16:47:54.056481
2011-08-15 16:47:54.057528
2011-08-15 16:47:55.380071
2011-08-15 16:47:58.227099
2011-08-15 16:47:58.365676
2011-08-15 16:47:58.775530
2011-08-15 16:47:58.776524
2011-08-15 16:47:58.777739
2011-08-15 16:47:58.785382
2011-08-15 16:48:01.696578
2011-08-15 16:48:01.825261
2011-08-15 16:48:01.945773
2011-08-15 16:48:01.970405
2011-08-15 16:48:01.970504
2011-08-15 16:48:02.193931
2011-08-15 16:48:02.442682
2011-08-15 16:48:02.554825
2011-08-15 16:48:02.555377
2011-08-15 16:48:02.556371
2011-08-15 16:48:02.690558
2011-08-15 16:48:02.691885
2011-08-15 16:48:02.781027
2011-08-15 16:48:02.820954
2011-08-15 16:48:02.831707
2011-08-15 16:48:04.054600
2011-08-15 16:48:04.055500
2011-08-15 16:48:04.056607
2011-08-15 16:48:04.747489
2011-08-15 16:48:07.195744
2011-08-15 16:48:07.584069
2011-08-15 16:48:07.584778
2011-08-15 16:48:07.585514
2011-08-15 16:48:07.586282
2011-08-15 16:48:07.675379
2011-08-15 16:48:07.676123
2011-08-15 16:48:07.676718
2011-08-15 16:48:07.677808
2011-08-15 16:48:07.679876
2011-08-15 16:48:07.702700
2011-08-15 16:48:07.703503
2011-08-15 16:48:07.704795
2011-08-15 16:48:07.724882
2011-08-15 16:48:07.747045
2011-08-15 16:48:07.774212
2011-08-15 16:48:07.774896
2011-08-15 16:48:07.775581
2011-08-15 16:48:07.776560
2011-08-15 16:48:07.798769
2011-08-15 16:48:07.799593
2011-08-15 16:48:07.800598
2011-08-15 16:48:07.833307
2011-08-15 16:48:07.834218
2011-08-15 16:48:07.834897
2011-08-15 16:48:08.601757
2011-08-15 16:48:08.602523
2011-08-15 16:48:08.603272
2011-08-15 16:48:08.604263
2011-08-15 16:48:08.907830
2011-08-15 16:48:08.908627
2011-08-15 16:48:08.910991
2011-08-15 16:48:08.965832
2011-08-15 16:48:08.986524
2011-08-15 16:48:08.997259
2011-08-15 16:48:09.241411
2011-08-15 16:48:09.241970
2011-08-15 16:48:09.253377
2011-08-15 16:48:09.316040
2011-08-15 16:48:09.359743
2011-08-15 16:48:09.618029
2011-08-15 16:48:09.739956
2011-08-15 16:48:09.779866
2011-08-15 16:48:09.868211
2011-08-15 16:48:11.719008
2011-08-15 16:48:11.778252
2011-08-15 16:48:11.778994
2011-08-15 16:48:11.780132
2011-08-15 16:48:11.808086
2011-08-15 16:48:11.808892
2011-08-15 16:48:11.809700
2011-08-15 16:48:12.809616
2011-08-15 16:48:13.138315
2011-08-15 16:48:13.186092
2011-08-15 16:48:13.471813
2011-08-15 16:48:13.547072
2011-08-15 16:48:13.618693
2011-08-15 16:48:13.692476
2011-08-15 16:48:13.693284
2011-08-15 16:48:13.694146
2011-08-15 16:48:13.700436
2011-08-15 16:48:13.722787
2011-08-15 16:48:13.723560
2011-08-15 16:48:13.724637
2011-08-15 16:48:14.055519
2011-08-15 16:48:14.056499
2011-08-15 16:48:14.057487
2011-08-15 16:48:15.050665
2011-08-15 16:48:15.051521
2011-08-15 16:48:15.052517
2011-08-15 16:48:15.624936
2011-08-15 16:48:15.625562
2011-08-15 16:48:15.626498
2011-08-15 16:48:19.678237
2011-08-15 16:48:19.678272
2011-08-15 16:48:19.678282
2011-08-15 16:48:24.055437
2011-08-15 16:48:24.056458
2011-08-15 16:48:24.057672
2011-08-15 16:48:25.350305
2011-08-15 16:48:25.350721
2011-08-15 16:48:25.351095
2011-08-15 16:48:27.755793
2011-08-15 16:48:27.756256
2011-08-15 16:48:27.756944
2011-08-15 16:48:27.757375
2011-08-15 16:48:29.776549
2011-08-15 16:48:29.777566
2011-08-15 16:48:29.778895
2011-08-15 16:48:34.055346
2011-08-15 16:48:34.056384
2011-08-15 16:48:34.057529
2011-08-15 16:48:43.889251
2011-08-15 16:48:44.053946
2011-08-15 16:48:44.054953
2011-08-15 16:48:44.056100
2011-08-15 16:48:44.136397
2011-08-15 16:48:44.384049
2011-08-15 16:48:44.632528
2011-08-15 16:48:44.878761
2011-08-15 16:48:44.879939
2011-08-15 16:48:53.605935
2011-08-15 16:48:54.055120
2011-08-15 16:48:54.056204
2011-08-15 16:48:54.057309
2011-08-15 16:48:54.091769
2011-08-15 16:48:54.094149
2011-08-15 16:48:54.097059
2011-08-15 16:48:54.386595
2011-08-15 16:48:54.523236
2011-08-15 16:48:54.546931
2011-08-15 16:48:54.695278
2011-08-15 16:48:54.696385
2011-08-15 16:48:54.698851
2011-08-15 16:48:54.701506
2011-08-15 16:48:54.792397
2011-08-15 16:48:54.793226
2011-08-15 16:48:54.794420
2011-08-15 16:49:00.775961
2011-08-15 16:49:00.776665
2011-08-15 16:49:00.777974
2011-08-15 16:49:04.055437
2011-08-15 16:49:04.056359
2011-08-15 16:49:04.057545
2011-08-15 16:49:12.373650
2011-08-15 16:49:12.407793
2011-08-15 16:49:12.408354
2011-08-15 16:49:14.055115
2011-08-15 16:49:14.056086
2011-08-15 16:49:14.057279
2011-08-15 16:49:22.999092
2011-08-15 16:49:22.999615
2011-08-15 16:49:23.000291
2011-08-15 16:49:24.055178
2011-08-15 16:49:24.056199
2011-08-15 16:49:24.057403
2011-08-15 16:49:31.779154
2011-08-15 16:49:31.780034
2011-08-15 16:49:31.781267
2011-08-15 16:49:34.054702
2011-08-15 16:49:34.055617
2011-08-15 16:49:34.056716
2011-08-15 16:49:40.436859
2011-08-15 16:49:40.436863
2011-08-15 16:49:40.437643
2011-08-15 16:49:40.483344
2011-08-15 16:49:44.054598
2011-08-15 16:49:44.065146
2011-08-15 16:49:44.066193
2011-08-15 16:49:46.435316
2011-08-15 16:49:46.435787
2011-08-15 16:49:46.436396
2011-08-15 16:49:46.436997
2011-08-15 16:49:48.005011
2011-08-15 16:49:48.005596
2011-08-15 16:49:48.006263
2011-08-15 16:49:48.007029
2011-08-15 16:49:48.009624
2011-08-15 16:49:48.168721
2011-08-15 16:49:48.169543
2011-08-15 16:49:48.170605
2011-08-15 16:49:48.255216
2011-08-15 16:49:48.510345
2011-08-15 16:49:48.510779
2011-08-15 16:49:48.511086
2011-08-15 16:49:48.511136
2011-08-15 16:49:48.511439
2011-08-15 16:49:48.511780
2011-08-15 16:49:48.511787
2011-08-15 16:49:48.511845
2011-08-15 16:49:48.512353
2011-08-15 16:49:48.512735
2011-08-15 16:49:48.512971
2011-08-15 16:49:48.513357
2011-08-15 16:49:48.513883
2011-08-15 16:49:48.514037
2011-08-15 16:49:48.514207
2011-08-15 16:49:48.514213
2011-08-15 16:49:48.514326
2011-08-15 16:49:48.514416
2011-08-15 16:49:48.514927
2011-08-15 16:49:48.515000
2011-08-15 16:49:48.515063
2011-08-15 16:49:48.515180
2011-08-15 16:49:48.515260
2011-08-15 16:49:48.515332
2011-08-15 16:49:48.515396
2011-08-15 16:49:48.515472
2011-08-15 16:49:48.515552
2011-08-15 16:49:48.516314
2011-08-15 16:49:48.516397
2011-08-15 16:49:48.516460
2011-08-15 16:49:48.516525
2011-08-15 16:49:48.516604
2011-08-15 16:49:48.516734
2011-08-15 16:49:48.524458
2011-08-15 16:49:48.524547
2011-08-15 16:49:48.524612
2011-08-15 16:49:48.533096
2011-08-15 16:49:48.533146
2011-08-15 16:49:48.533225
2011-08-15 16:49:50.193229
2011-08-15 16:49:50.193321
2011-08-15 16:49:50.193530
2011-08-15 16:49:50.193619
2011-08-15 16:49:50.193822
2011-08-15 16:49:50.193895
2011-08-15 16:49:50.979718
2011-08-15 16:49:51.042482
2011-08-15 16:49:51.062475
2011-08-15 16:49:52.652555
2011-08-15 16:49:54.054986
2011-08-15 16:49:54.055879
2011-08-15 16:49:54.057012
2011-08-15 16:50:01.535567
2011-08-15 16:50:02.770910
2011-08-15 16:50:02.771639
2011-08-15 16:50:02.772842
2011-08-15 16:50:04.055171
2011-08-15 16:50:04.056032
2011-08-15 16:50:04.057089
2011-08-15 16:50:07.249335
2011-08-15 16:50:07.249442
2011-08-15 16:50:12.115910
2011-08-15 16:50:12.116745
2011-08-15 16:50:14.055232
2011-08-15 16:50:14.055951
2011-08-15 16:50:14.056774
2011-08-15 16:50:17.491042
2011-08-15 16:50:17.491693
2011-08-15 16:50:17.494387
2011-08-15 16:50:17.494448
2011-08-15 16:50:17.494500
2011-08-15 16:50:17.495258
2011-08-15 16:50:17.495604
2011-08-15 16:50:17.495953
2011-08-15 16:50:23.604859
2011-08-15 16:50:23.605568
2011-08-15 16:50:23.606274
2011-08-15 16:50:23.607107
2011-08-15 16:50:24.054608
2011-08-15 16:50:24.055617
2011-08-15 16:50:24.056676
2011-08-15 16:50:24.529555
2011-08-15 16:50:24.569882
2011-08-15 16:50:24.615826
2011-08-15 16:50:24.763732
2011-08-15 16:50:24.860910
2011-08-15 16:50:24.883914
2011-08-15 16:50:24.885184
2011-08-15 16:50:25.128661
2011-08-15 16:50:25.250568
2011-08-15 16:50:25.372818
2011-08-15 16:50:25.379074
2011-08-15 16:50:25.451807
2011-08-15 16:50:25.452341
2011-08-15 16:50:25.452922
2011-08-15 16:50:25.524459
2011-08-15 16:50:25.524961
2011-08-15 16:50:25.525460
2011-08-15 16:50:25.631807
2011-08-15 16:50:25.677565
2011-08-15 16:50:25.721066
2011-08-15 16:50:25.763711
2011-08-15 16:50:27.217933
2011-08-15 16:50:27.218730
2011-08-15 16:50:27.219259
2011-08-15 16:50:27.222874
2011-08-15 16:50:27.223213
2011-08-15 16:50:27.223808
2011-08-15 16:50:27.228741
2011-08-15 16:50:27.229315
2011-08-15 16:50:27.229643
2011-08-15 16:50:27.233994
2011-08-15 16:50:27.234941
2011-08-15 16:50:27.235338
2011-08-15 16:50:27.250756
2011-08-15 16:50:27.251325
2011-08-15 16:50:27.251882
2011-08-15 16:50:27.254989
2011-08-15 16:50:27.255418
2011-08-15 16:50:27.255675
2011-08-15 16:50:27.257821
2011-08-15 16:50:27.258211
2011-08-15 16:50:27.258520
2011-08-15 16:50:27.260203
2011-08-15 16:50:27.260791
2011-08-15 16:50:27.261330
2011-08-15 16:50:27.262246
2011-08-15 16:50:27.262641
2011-08-15 16:50:27.265073
2011-08-15 16:50:27.267152
2011-08-15 16:50:27.267649
2011-08-15 16:50:27.268211
2011-08-15 16:50:27.270534
2011-08-15 16:50:27.270856
2011-08-15 16:50:27.271189
2011-08-15 16:50:27.273640
2011-08-15 16:50:27.273938
2011-08-15 16:50:27.274351
2011-08-15 16:50:27.275996
2011-08-15 16:50:27.276411
2011-08-15 16:50:27.276841
2011-08-15 16:50:27.280658
2011-08-15 16:50:27.281090
2011-08-15 16:50:27.281690
2011-08-15 16:50:27.285069
2011-08-15 16:50:27.285511
2011-08-15 16:50:27.286083
2011-08-15 16:50:27.323816
2011-08-15 16:50:27.324372
2011-08-15 16:50:27.325200
2011-08-15 16:50:27.349296
2011-08-15 16:50:27.349742
2011-08-15 16:50:27.350328
2011-08-15 16:50:27.354519
2011-08-15 16:50:27.355128
2011-08-15 16:50:27.355623
2011-08-15 16:50:27.359262
2011-08-15 16:50:27.359857
2011-08-15 16:50:27.360443
2011-08-15 16:50:29.941312
2011-08-15 16:50:29.941856
2011-08-15 16:50:29.942312
2011-08-15 16:50:29.955715
2011-08-15 16:50:29.956190
2011-08-15 16:50:29.956684
2011-08-15 16:50:33.783365
2011-08-15 16:50:33.784204
2011-08-15 16:50:33.785535
2011-08-15 16:50:34.054741
2011-08-15 16:50:34.055668
2011-08-15 16:50:34.056665
2011-08-15 16:50:34.357241
2011-08-15 16:50:34.358058
2011-08-15 16:50:34.358662
2011-08-15 16:50:34.363773
2011-08-15 16:50:34.364278
2011-08-15 16:50:34.364795
2011-08-15 16:50:39.084840
2011-08-15 16:50:39.085328
2011-08-15 16:50:39.085925
2011-08-15 16:50:39.090873
2011-08-15 16:50:39.091396
2011-08-15 16:50:39.091952
2011-08-15 16:50:41.686878
2011-08-15 16:50:44.055285
2011-08-15 16:50:44.056145
2011-08-15 16:50:44.057243
2011-08-15 16:50:46.093588
2011-08-15 16:50:46.095569
2011-08-15 16:50:46.099770
2011-08-15 16:50:46.157792
2011-08-15 16:50:46.158287
2011-08-15 16:50:46.158852
2011-08-15 16:50:46.170668
2011-08-15 16:50:46.171181
2011-08-15 16:50:46.171732
2011-08-15 16:50:48.906854
2011-08-15 16:50:48.907558
2011-08-15 16:50:48.908177
2011-08-15 16:50:48.909044
2011-08-15 16:50:49.128146
2011-08-15 16:50:49.128806
2011-08-15 16:50:49.129528
2011-08-15 16:50:49.129699
2011-08-15 16:50:49.129854
2011-08-15 16:50:49.129994
2011-08-15 16:50:49.130525
2011-08-15 16:50:49.130532
2011-08-15 16:50:49.131285
2011-08-15 16:50:49.161458
2011-08-15 16:50:49.161949
2011-08-15 16:50:49.162119
2011-08-15 16:50:49.162125
2011-08-15 16:50:49.162371
2011-08-15 16:50:49.162390
2011-08-15 16:50:49.162720
2011-08-15 16:50:49.163044
2011-08-15 16:50:49.164210
2011-08-15 16:50:49.164265
2011-08-15 16:50:49.164327
2011-08-15 16:50:49.164611
2011-08-15 16:50:52.635260
2011-08-15 16:50:52.636112
2011-08-15 16:50:52.637575
2011-08-15 16:50:52.966205
2011-08-15 16:50:52.966658
2011-08-15 16:50:52.967033
2011-08-15 16:50:52.967152
2011-08-15 16:50:52.967398
2011-08-15 16:50:52.967638
2011-08-15 16:50:52.968025
2011-08-15 16:50:52.968098
2011-08-15 16:50:52.968637
2011-08-15 16:50:52.969218
2011-08-15 16:50:52.969982
2011-08-15 16:50:52.970372
2011-08-15 16:50:52.970449
2011-08-15 16:50:52.970456
2011-08-15 16:50:52.970825
2011-08-15 16:50:52.971065
2011-08-15 16:50:52.971139
2011-08-15 16:50:52.971146
2011-08-15 16:50:52.971150
2011-08-15 16:50:52.971256
2011-08-15 16:50:52.971439
2011-08-15 16:50:52.971443
2011-08-15 16:50:52.971521
2011-08-15 16:50:52.972416
2011-08-15 16:50:52.973279
2011-08-15 16:50:53.217832
2011-08-15 16:50:53.466348
2011-08-15 16:50:53.713309
2011-08-15 16:50:53.960820
2011-08-15 16:50:54.053540
2011-08-15 16:50:54.054512
2011-08-15 16:50:54.055674
2011-08-15 16:51:04.054423
2011-08-15 16:51:04.055915
2011-08-15 16:51:04.057139
2011-08-15 16:51:04.779216
2011-08-15 16:51:04.781142
2011-08-15 16:51:04.782593
2011-08-15 16:51:08.216856
2011-08-15 16:51:08.217437
2011-08-15 16:51:08.218046
2011-08-15 16:51:08.283625
2011-08-15 16:51:08.743578
2011-08-15 16:51:08.744281
2011-08-15 16:51:08.763202
2011-08-15 16:51:09.401083
2011-08-15 16:51:09.698544
2011-08-15 16:51:09.699176
2011-08-15 16:51:09.894652
2011-08-15 16:51:10.498905
2011-08-15 16:51:10.948989
2011-08-15 16:51:10.994848
2011-08-15 16:51:11.016564
2011-08-15 16:51:11.129354
2011-08-15 16:51:11.537344
2011-08-15 16:51:12.339859
2011-08-15 16:51:12.441356
2011-08-15 16:51:12.447197
2011-08-15 16:51:12.845661
2011-08-15 16:51:13.840271
2011-08-15 16:51:14.054944
2011-08-15 16:51:14.056064
2011-08-15 16:51:14.057194
2011-08-15 16:51:14.088790
2011-08-15 16:51:14.237472
2011-08-15 16:51:15.506813
2011-08-15 16:51:15.876670
2011-08-15 16:51:16.279844
2011-08-15 16:51:17.497287
2011-08-15 16:51:18.137407
2011-08-15 16:51:18.215465
2011-08-15 16:51:18.464153
2011-08-15 16:51:18.534032
2011-08-15 16:51:18.713602
2011-08-15 16:51:18.961074
2011-08-15 16:51:19.208798
2011-08-15 16:51:19.209775
2011-08-15 16:51:19.766192
2011-08-15 16:51:20.419539
2011-08-15 16:51:20.821948
2011-08-15 16:51:22.035908
2011-08-15 16:51:22.671378
2011-08-15 16:51:23.060356
2011-08-15 16:51:24.054472
2011-08-15 16:51:24.055485
2011-08-15 16:51:24.056610
2011-08-15 16:51:24.385723
2011-08-15 16:51:25.068091
2011-08-15 16:51:25.466485
2011-08-15 16:51:26.696279
2011-08-15 16:51:27.313012
