Timestamp,Flow_Count,Total_Packets,Total_Bytes,Total_Source_Bytes,Avg_Duration,Attack_Flow_Count,Avg_Packets_Per_Flow,Avg_Bytes_Per_Flow,Attack_State,Unique_Source_Hosts,Unique_Destination_Hosts,Unique_Communication_Pairs,Unique_Source_Ports,Unique_Destination_Ports,UDP_Ratio,TCP_Ratio,ICMP_Ratio,Unique_Connection_States,Unique_Directions,External_Destination_Flow_Count,Destination_Diversity,Source_Diversity,Communication_Density,Flow_Count_Change,Total_Packets_Change,Total_Bytes_Change,Total_Source_Bytes_Change,Avg_Duration_Change,Avg_Packets_Per_Flow_Change,Avg_Bytes_Per_Flow_Change,Unique_Source_Hosts_Change,Unique_Destination_Hosts_Change,Unique_Communication_Pairs_Change,Unique_Source_Ports_Change,Unique_Destination_Ports_Change,UDP_Ratio_Change,TCP_Ratio_Change,ICMP_Ratio_Change,Unique_Connection_States_Change,Unique_Directions_Change,External_Destination_Flow_Count_Change,Destination_Diversity_Change,Source_Diversity_Change,Communication_Density_Change,Target_Early_Warning
2011-08-19 10:34:43.758407,2936,36420,14924386,2594247,520.9714210885559,0,12.404632152588556,5083.237738419619,0,765,559,1298,2441,414,0.7026566757493188,0.26907356948228883,0.02316076294277929,48,6,1018,0.1903950953678474,0.260558583106267,0.4420980926430518,173.0,-21938.0,-14103490.0,-18490999.0,-72.164163470257,-8.716612870936599,-5422.6891526408235,27.0,-116.0,-64.0,295.0,-113.0,-0.07620687835853501,0.08123426437914008,-0.0014501672056101422,4.0,0.0,148.0,-0.05390457889925357,-0.0065423940924300705,-0.05084436121145419,0
2011-08-19 10:35:13.754149,2461,85454,28638023,3794423,705.1241007135311,0,34.72328321820398,11636.742381145876,0,756,809,1500,1717,693,0.7626980902072328,0.19382364892320195,0.0321007720438846,41,6,1000,0.32872815928484356,0.3071921982933767,0.609508329947176,-475.0,49034.0,13713637.0,1200176.0,184.15267962497524,22.318651065615427,6553.504642726257,-9.0,250.0,202.0,-724.0,279.0,0.060041414457914,-0.07524992055908689,0.008940009101105307,-7.0,0.0,-18.0,0.13833306391699615,0.04663361518710968,0.1674102373041242,0
2011-08-19 10:35:43.752517,2556,45070,24471412,6928725,973.5951912010954,0,17.63302034428795,9574.104851330203,0,727,758,1440,1678,811,0.7902973395931142,0.17644757433489827,0.025821596244131457,42,6,908,0.2965571205007825,0.28442879499217527,0.5633802816901409,95.0,-40384.0,-4166611.0,3134302.0,268.4710904875643,-17.090262873916032,-2062.6375298156727,-29.0,-51.0,-60.0,-39.0,118.0,0.02759924938588143,-0.017376074588303675,-0.00627917579975314,1.0,0.0,-92.0,-0.03217103878406108,-0.022763403301201413,-0.04612804825703509,0
2011-08-19 10:36:13.765325,2810,53222,32939374,5361923,534.151567002847,0,18.94021352313167,11722.19715302491,0,746,812,1506,2091,567,0.7430604982206406,0.22562277580071174,0.028113879003558717,41,6,1105,0.2889679715302491,0.26548042704626335,0.5359430604982206,254.0,8152.0,8467962.0,-1566802.0,-439.4436241982485,1.3071931788437219,2148.092301694707,19.0,54.0,66.0,413.0,-244.0,-0.04723684137247364,0.04917520146581347,0.0022922827594272603,-1.0,0.0,197.0,-0.007589148970533366,-0.018948367945911926,-0.02743722119192027,0
2011-08-19 10:36:43.811535,2154,34302,19086709,2722573,712.2647731165273,0,15.924791086350975,8861.05338904364,0,702,562,1199,1701,412,0.7632311977715878,0.20241411327762301,0.031104921077065924,37,6,686,0.26090993500464255,0.32590529247910865,0.5566388115134633,-656.0,-18920.0,-13852665.0,-2639350.0,178.11320611368035,-3.015422436780696,-2861.1437639812702,-44.0,-250.0,-307.0,-390.0,-155.0,0.02017069955094719,-0.02320866252308873,0.0029910420735072066,-4.0,0.0,-419.0,-0.028058036525606567,0.06042486543284531,0.02069575101524268,0
2011-08-19 10:37:13.765243,2404,136552,127452182,3994387,540.4372897188019,0,56.80199667221298,53016.714642262894,0,693,612,1269,1914,380,0.757071547420965,0.21381031613976706,0.026622296173044926,37,5,841,0.2545757071547421,0.2882695507487521,0.5278702163061564,250.0,102250.0,108365473.0,1271814.0,-171.82748339772536,40.877205585862,44155.66125321925,-9.0,50.0,70.0,213.0,-32.0,-0.006159650350622714,0.011396202862144045,-0.004482624904020998,0.0,-1.0,155.0,-0.006334227849900453,-0.03763574173035655,-0.028768595207306902,1
2011-08-19 10:37:43.780071,2402,44224,28303358,4655413,597.629431989592,0,18.411323896752705,11783.246461282264,0,705,715,1356,1831,572,0.7864279766860949,0.18692756036636138,0.02289758534554538,49,6,862,0.29766860949208995,0.2935054121565362,0.5645295587010825,-2.0,-92328.0,-99148824.0,661026.0,57.1921422707901,-38.390672775460274,-41233.46818098063,12.0,103.0,87.0,-83.0,192.0,0.029356429265129824,-0.02688275577340568,-0.003724710827499547,12.0,1.0,21.0,0.04309290233734786,0.005235861407784093,0.036659342394926075,1
2011-08-19 10:38:13.757653,3009,35543,15145678,4442488,471.3903745706215,0,11.812229976736457,5033.458956463942,0,692,589,1242,2495,444,0.7477567298105683,0.22033898305084745,0.030574941841143236,38,6,951,0.19574609504818877,0.22997673645729477,0.4127617148554337,607.0,-8681.0,-13157680.0,-212925.0,-126.23905741897056,-6.599093920016248,-6749.787504818322,-13.0,-126.0,-114.0,664.0,-128.0,-0.03867124687552659,0.033411422684486075,0.007677356495597858,-11.0,0.0,89.0,-0.10192251444390119,-0.06352867569924142,-0.15176784384564873,1
2011-08-19 10:38:43.813478,2206,98908,18445256,7644556,593.4864293608341,0,44.83590208522212,8361.403445149592,0,718,598,1253,1731,450,0.7606527651858568,0.20398912058023572,0.03218495013599275,33,6,808,0.27107887579329104,0.3254759746146872,0.5679963735267453,-803.0,63365.0,3299578.0,3202068.0,122.09605479021263,33.02367210848567,3327.94448868565,26.0,9.0,11.0,-764.0,6.0,0.012896035375288495,-0.016349862470611737,0.0016100082948495124,-5.0,0.0,-143.0,0.07533278074510227,0.09549923815739242,0.15523465867131153,1
2011-08-19 10:39:13.786022,2181,45310,25631011,2679272,594.7754671930307,0,20.774873911049976,11751.953690967446,0,678,572,1202,1655,474,0.7913801008711601,0.17010545621274645,0.03530490600641907,37,5,705,0.26226501604768454,0.3108665749656121,0.5511233379183861,-25.0,-53598.0,7185755.0,-4965284.0,1.289037832196641,-24.061028174172147,3390.5502458178544,-40.0,-26.0,-51.0,-76.0,24.0,0.03072733568530328,-0.03388366436748927,0.003119955870426322,4.0,-1.0,-103.0,-0.0088138597456065,-0.014609399649075094,-0.016873035608359177,1
2011-08-19 10:39:43.773477,2927,41714,23068536,2967846,490.88353109600274,0,14.251451998633414,7881.290058079945,0,712,636,1306,2371,487,0.7365903655620089,0.23471130850700375,0.02767338571916638,38,6,1000,0.21728732490604716,0.24325247693884525,0.4461906388793987,746.0,-3596.0,-2562475.0,288574.0,-103.89193609702801,-6.523421912416563,-3870.663632887501,34.0,64.0,104.0,716.0,13.0,-0.05478973530915121,0.0646058522942573,-0.00763152028725269,1.0,1.0,295.0,-0.04497769114163738,-0.06761409802676685,-0.10493269903898739,1
2011-08-19 10:40:13.778612,2960,198979,183691891,12099578,413.59903016216214,0,67.22263513513514,62058.071283783785,0,720,560,1257,2474,410,0.7533783783783784,0.22432432432432434,0.020945945945945947,38,5,939,0.1891891891891892,0.24324324324324326,0.4246621621621622,33.0,157265.0,160623355.0,9131732.0,-77.2845009338406,52.97118313650172,54176.78122570384,8.0,-76.0,-49.0,103.0,-77.0,0.016788012816369546,-0.010386984182679415,-0.006727439773220434,0.0,-1.0,-61.0,-0.028098135716857958,-9.233695601990055e-06,-0.02152847671723651,1
2011-08-19 10:40:43.781416,2819,103829,65137038,5491297,489.68469142532814,0,36.83185526782547,23106.43419652359,0,711,718,1378,2202,535,0.7445902802412203,0.22880454061724015,0.024122029088329194,40,6,1043,0.2547002483150053,0.25221709826179495,0.48882582476055336,-141.0,-95150.0,-118554853.0,-6608281.0,76.085661263166,-30.390779867309668,-38951.6370872602,-9.0,158.0,121.0,-272.0,125.0,-0.008788098137158085,0.004480216292915812,0.0031760831423832472,2.0,1.0,104.0,0.06551105912581612,0.00897385501855169,0.06416366259839118,1
2011-08-19 10:41:13.748841,2931,54167,29985798,13266296,415.4175535499829,0,18.48072330262709,10230.569089048107,0,675,542,1192,2488,383,0.7202320027294439,0.260661890139884,0.016035482770385533,31,5,950,0.18491982258614809,0.23029682702149437,0.40668713749573526,112.0,-49662.0,-35151240.0,7774999.0,-74.26713787534521,-18.351131965198377,-12875.865107475483,-36.0,-176.0,-186.0,286.0,-152.0,-0.02435827751177644,0.03185734952264385,-0.008086546317943661,-9.0,-1.0,-93.0,-0.06978042572885723,-0.021920271240300576,-0.0821386872648181,1
2011-08-19 10:41:43.776435,2453,26619,12561667,1934284,471.21317821932325,0,10.851610273134936,5120.94048104362,0,696,551,1208,2003,427,0.7403179779861394,0.22869955156950672,0.028944150020383204,39,6,821,0.22462291072156543,0.2837342030167142,0.4924582144313086,-478.0,-27548.0,-17424131.0,-11332012.0,55.79562466934033,-7.629113029492155,-5109.628608004487,21.0,9.0,16.0,-485.0,44.0,0.020085975256695532,-0.03196233857037728,0.01290866724999767,8.0,1.0,-129.0,0.03970308813541734,0.05343737599521983,0.08577107693557334,1
2011-08-19 10:42:13.769660,2164,33538,18084674,10579566,490.4939944681146,12,15.49815157116451,8357.058225508317,1,656,521,1115,1743,406,0.7804990757855823,0.19316081330868762,0.024491682070240297,37,4,689,0.24075785582255083,0.3031423290203327,0.5152495378927912,-289.0,6919.0,5523007.0,8645282.0,19.280816248791325,4.6465412980295735,3236.1177444646974,-40.0,-30.0,-93.0,-260.0,-21.0,0.0401810977994429,-0.0355387382608191,-0.004452467950142907,-2.0,-2.0,-132.0,0.0161349451009854,0.01940812600361852,0.02279132346148255,0
2011-08-19 10:42:43.785546,2283,85254,54345505,3164275,413.7836341226456,24,37.34296977660972,23804.426193604904,1,601,592,1153,1806,376,0.7498904949627683,0.22295225580376699,0.025405168637757335,35,4,825,0.25930792816469556,0.26325010950503724,0.5050372317126588,119.0,51716.0,36260831.0,-7415291.0,-76.71036034546898,21.84481820544521,15447.367968096587,-55.0,71.0,38.0,63.0,-30.0,-0.030608580822814035,0.029791442495079368,0.0009134865675170384,-2.0,0.0,136.0,0.01855007234214473,-0.03989221951529548,-0.010212306180132358,0
2011-08-19 10:43:13.761166,2336,31296,18560684,2100397,465.76825851926367,97,13.397260273972602,7945.498287671233,1,637,615,1197,1852,438,0.714041095890411,0.2615582191780822,0.023116438356164382,30,4,921,0.2632705479452055,0.2726883561643836,0.5124143835616438,53.0,-53958.0,-35784821.0,-1063878.0,51.984624396618074,-23.94570950263712,-15858.927905933671,36.0,23.0,44.0,46.0,62.0,-0.03584939907235729,0.03860596337431521,-0.002288730281592953,-5.0,0.0,96.0,0.003962619780509935,0.009438246659346339,0.00737715184898502,0
2011-08-19 10:43:43.804274,2467,55428,38495748,2789883,396.0955102922578,18,22.46777462505067,15604.27563842724,1,566,642,1166,1895,509,0.7470612079448723,0.21970004053506284,0.030806647750304013,32,5,917,0.2602351033644102,0.2294284556141062,0.4726388325901905,131.0,24132.0,19935064.0,689486.0,-69.67274822700585,9.070514351078067,7658.777350756007,-71.0,27.0,-31.0,43.0,71.0,0.033020112054461315,-0.041858178643019356,0.007690209394139631,2.0,1.0,-4.0,-0.003035444580795299,-0.04325990055027737,-0.0397755509714533,0
2011-08-19 10:44:13.753800,3067,58350,38491104,5455686,311.3436700238018,262,19.025105966742746,12550.0828170851,1,617,837,1402,2312,612,0.7502445386371046,0.2213889794587545,0.026084121291164004,33,5,1225,0.2729051190088034,0.20117378545810238,0.45712422562764915,600.0,2922.0,-4644.0,2665803.0,-84.75184026845602,-3.442668658307923,-3054.1928213421397,51.0,195.0,236.0,417.0,103.0,0.0031833306922323112,0.0016889389236916519,-0.0047225264591400085,1.0,0.0,308.0,0.012670015644393184,-0.02825467015600383,-0.015514606962541366,0
2011-08-19 10:44:43.753530,2292,21026,11092232,1404587,436.05154257678885,87,9.173647469458988,4839.542757417103,1,600,785,1326,1550,631,0.8075916230366492,0.15488656195462477,0.03534031413612566,36,5,895,0.3424956369982548,0.2617801047120419,0.5785340314136126,-775.0,-37324.0,-27398872.0,-4051099.0,124.70787255298706,-9.851458497283758,-7710.540059667997,-17.0,-52.0,-76.0,-762.0,19.0,0.05734708439954461,-0.06650241750412972,0.009256192844961653,3.0,0.0,-330.0,0.06959051798945143,0.0606063192539395,0.12140980578596344,0
2011-08-19 10:45:13.770537,2844,63655,44367122,4776830,349.17246873663856,68,22.382208157524612,15600.253867791842,1,616,717,1301,2172,546,0.7422644163150492,0.21483825597749648,0.04149085794655415,34,5,1068,0.2521097046413502,0.21659634317862167,0.45745428973277075,552.0,42629.0,33274890.0,3372243.0,-86.87907384015028,13.208560688065624,10760.71111037474,16.0,-68.0,-25.0,622.0,-85.0,-0.06532720672159997,0.059951694022871704,0.00615054381042849,-2.0,0.0,173.0,-0.09038593235690462,-0.045183761533420214,-0.12107974168084185,0
2011-08-19 10:45:43.798005,2521,41721,27118571,2389879,322.61642856525185,7,16.549385164617217,10757.069020230067,1,605,496,1075,2119,343,0.7409758032526775,0.2368107893692979,0.021420071400238,32,3,761,0.19674732249107496,0.23998413328044427,0.4264180880602935,-323.0,-21934.0,-17248551.0,-2386951.0,-26.556040171386712,-5.832822992907396,-4843.184847561775,-11.0,-221.0,-226.0,-53.0,-203.0,-0.001288613062371713,0.021972533391801413,-0.020070786546316145,-2.0,-2.0,-307.0,-0.055362382150275224,0.023387790101822598,-0.031036201672477226,0
2011-08-19 10:46:13.823679,2026,48472,35316748,2322702,365.84121545952615,9,23.92497532082922,17431.76110562685,1,599,439,979,1681,274,0.7729516288252715,0.19842053307008883,0.02566633761105627,34,5,551,0.21668311944718657,0.2956564659427443,0.48321816386969396,-495.0,6751.0,8198177.0,-67177.0,43.2247868942743,7.375590156212002,6674.692085396784,-6.0,-57.0,-96.0,-438.0,-69.0,0.03197582557259393,-0.03839025629920906,0.004246266210818268,2.0,2.0,-210.0,0.019935796956111612,0.05567233266230004,0.05680007580940044,0
2011-08-19 10:46:43.755507,2246,15786,5382498,1390124,341.5832090271594,4,7.028495102404274,2396.481745325022,1,604,515,1078,1809,372,0.7831700801424755,0.18432769367764915,0.02983081032947462,34,5,659,0.22929652715939447,0.26892252894033836,0.47996438112199463,220.0,-32686.0,-29934250.0,-932578.0,-24.258006432366756,-16.896480218424944,-15035.279360301829,5.0,76.0,99.0,128.0,98.0,0.010218451317204003,-0.014092839392439688,0.0041644727184183515,0.0,0.0,108.0,0.012613407712207897,-0.02673393700240595,-0.0032537827476993297,0
2011-08-19 10:47:13.802645,2063,52519,26315685,2798407,362.1849966398449,11,25.45758603974794,12756.027629665536,1,559,471,992,1696,316,0.7590887057682986,0.20794958797867183,0.031022782355792537,33,5,630,0.22830828889966068,0.27096461463887545,0.4808531265147843,-183.0,36733.0,20933187.0,1408283.0,20.601787612685484,18.429090937343666,10359.545884340514,-45.0,-44.0,-86.0,-113.0,-56.0,-0.0240813743741769,0.023621894301022683,0.001191972026317916,-1.0,0.0,-29.0,-0.0009882382597337924,0.0020420856985370883,0.0008887453927896583,0
2011-08-19 10:47:43.751426,2406,116689,90848142,5300286,368.45347695220283,39,48.499168744804656,37758.995012468826,1,592,483,1046,2031,311,0.7240232751454697,0.2581047381546135,0.014546965918536992,36,5,778,0.20074812967581046,0.2460515378221114,0.43474646716541976,343.0,64170.0,64532457.0,2501879.0,6.268480312357951,23.041582705056715,25002.96738280329,33.0,12.0,54.0,335.0,-5.0,-0.03506543062282885,0.05015515017594166,-0.016475816437255545,3.0,0.0,148.0,-0.027560159223850217,-0.02491307681676405,-0.04610665934936453,0
2011-08-19 10:48:13.793257,2652,106787,84251273,5959930,347.1555047386878,102,40.26659125188537,31768.956636500756,1,617,651,1243,2094,436,0.7096530920060332,0.2654600301659125,0.020739064856711915,46,6,1032,0.24547511312217193,0.23265460030165913,0.4687028657616893,246.0,-9902.0,-6596869.0,659644.0,-21.297972213515038,-8.232577492919283,-5990.03837596807,25.0,168.0,197.0,63.0,125.0,-0.014370183139436499,0.0073552920112990305,0.006192098938174923,10.0,1.0,254.0,0.044726983446361473,-0.013396937520452262,0.03395639859626953,0
2011-08-19 10:48:43.749479,2334,31585,14568035,3128167,345.4279849061697,269,13.532562125107113,6241.660239931448,1,598,755,1297,1659,537,0.7630676949443016,0.20179948586118251,0.032562125107112254,36,5,896,0.3234790059982862,0.25621251071122536,0.5556983718937446,-318.0,-75202.0,-69683238.0,-2831763.0,-1.7275198325181123,-26.73402912677826,-25527.29639656931,-19.0,104.0,54.0,-435.0,101.0,0.053414602938268385,-0.06366054430473,0.01182306025040034,-10.0,-1.0,-136.0,0.07800389287611428,0.02355791040956623,0.08699550613205531,0
2011-08-19 10:49:13.764933,2203,60272,23082708,4552866,328.8280826654562,76,27.35905583295506,10477.852019972765,1,552,490,995,1723,372,0.7716749886518384,0.18974126191556967,0.03313663186563777,31,5,651,0.2224239673172946,0.2505674080798911,0.4516568315932819,-131.0,28687.0,8514673.0,1424699.0,-16.599902240713504,13.826493707847948,4236.191780041317,-46.0,-265.0,-302.0,64.0,-165.0,0.008607293707536767,-0.012058223945612845,0.0005745067585255156,-5.0,0.0,-245.0,-0.10105503868099161,-0.005645102631334276,-0.1040415403004627,0
2011-08-19 10:49:43.762922,2311,441086,404289383,11068055,453.3812248195586,27,190.86369536996972,174941.3167459974,1,619,594,1166,1740,474,0.7966248377325833,0.1735179575941151,0.023366508005192556,36,6,717,0.2570315880571181,0.2678494158372999,0.5045434876676763,108.0,380814.0,381206675.0,6515189.0,124.55314215410243,163.50463953701467,164463.46472602466,67.0,104.0,171.0,17.0,102.0,0.024949849080744935,-0.01622330432145458,-0.009770123860445214,5.0,1.0,66.0,0.034607620739823514,0.01728200775740879,0.05288665607439441,0
2011-08-19 10:50:13.792592,1894,26497,17370860,3641695,334.97235804487855,6,13.989968321013727,9171.520591341077,1,594,364,897,1630,232,0.7877507919746568,0.17740232312565998,0.030623020063357972,33,5,467,0.1921858500527983,0.3136219640971489,0.47360084477296727,-417.0,-414589.0,-386918523.0,-7426360.0,-118.40886677468006,-176.873727048956,-165769.79615465633,-25.0,-230.0,-269.0,-110.0,-242.0,-0.008874045757926496,0.003884365531544892,0.007256512058165417,-3.0,-1.0,-250.0,-0.06484573800431981,0.045772548259849,-0.03094264289470905,0
2011-08-19 10:50:43.803705,2319,31653,16443056,2794747,345.4892486748598,75,13.649417852522639,7090.580422595946,1,574,576,1098,1830,406,0.6998706338939198,0.2742561448900388,0.02328589909443726,35,4,921,0.24838292367399742,0.24752048296679605,0.47347994825355755,425.0,5156.0,-927804.0,-846948.0,10.516890629981276,-0.34055046849108805,-2080.940168745131,-20.0,212.0,201.0,200.0,174.0,-0.08788015808073701,0.09685382176437882,-0.0073371209689207136,2.0,-1.0,454.0,0.056197073621199106,-0.06610148113035283,-0.0001208965194097189,0
2011-08-19 10:51:13.749562,2533,54132,41973951,2751535,262.6468296020529,48,21.370706671930517,16570.845242795105,1,581,682,1216,1916,523,0.7268061587050928,0.2348993288590604,0.03197789182787209,38,6,950,0.269245953414923,0.22937228582708252,0.48006316620607975,214.0,22479.0,25530895.0,-43212.0,-82.84241907280693,7.721288819407878,9480.264820199158,7.0,106.0,118.0,86.0,117.0,0.026935524811173006,-0.0393568160309784,0.008691992733434833,3.0,2.0,29.0,0.020863029740925604,-0.018148197139713523,0.006583217952522202,0
2011-08-19 10:51:43.778648,1737,15408,7467379,998449,320.04484052964887,7,8.870466321243523,4299.009211283823,1,593,414,958,1376,308,0.8048359240069085,0.153713298791019,0.03742084052964882,29,5,462,0.23834196891191708,0.3413932066781808,0.5515256188831318,-796.0,-38724.0,-34506572.0,-1753086.0,57.398010927595976,-12.500240350686994,-12271.836031511282,12.0,-268.0,-258.0,-540.0,-215.0,0.07802976530181571,-0.0811860300680414,0.00544294870177673,-9.0,-1.0,-488.0,-0.030903984503005938,0.11202092085109827,0.07146245267705204,0
2011-08-19 10:52:13.766347,2414,32046,20482293,1690334,270.3761998769677,221,13.27506213753107,8484.79411764706,1,613,723,1289,1751,506,0.7634631317315659,0.19552609776304888,0.037696768848384424,34,5,918,0.2995028997514499,0.2539353769676885,0.5339685169842585,677.0,16638.0,13014914.0,691885.0,-49.66864065268118,4.4045958162875465,4185.784906363237,20.0,309.0,331.0,375.0,198.0,-0.04137279227534263,0.041812798972029885,0.0002759283187356021,5.0,0.0,456.0,0.06116093083953281,-0.08745782971049232,-0.017557101898873273,0
2011-08-19 10:52:43.765180,1840,66144,50423287,2764990,413.60113031793475,56,35.947826086956525,27403.960326086955,1,583,520,1046,1418,393,0.8103260869565218,0.1592391304347826,0.029347826086956522,31,4,568,0.2826086956521739,0.3168478260869565,0.5684782608695652,-574.0,34098.0,29940994.0,1074656.0,143.22493044096706,22.672763949425455,18919.166208439896,-30.0,-203.0,-243.0,-333.0,-113.0,0.04686295522495587,-0.03628696732826628,-0.008348942761427901,-3.0,-1.0,-350.0,-0.016894204099276,0.06291244911926802,0.0345097438853067,0
2011-08-19 10:53:13.753505,2024,34515,23468662,3947279,348.36647645108695,3,17.052865612648223,11595.188735177866,1,575,537,1058,1567,402,0.7766798418972332,0.1857707509881423,0.03409090909090909,33,5,608,0.26531620553359686,0.2840909090909091,0.5227272727272727,184.0,-31629.0,-26954625.0,1182289.0,-65.2346538668478,-18.894960474308302,-15808.77159090909,-8.0,17.0,12.0,149.0,9.0,-0.03364624505928859,0.026531620553359697,0.004743083003952566,2.0,1.0,40.0,-0.01729249011857703,-0.03275691699604738,-0.045750988142292504,0
