Scenario,Timestamp,Flow_Count,Total_Packets,Total_Bytes,Total_Source_Bytes,Avg_Duration,Avg_Packets_Per_Flow,Avg_Bytes_Per_Flow,Flow_Count_Change,Total_Packets_Change,Total_Bytes_Change,Total_Source_Bytes_Change,Avg_Duration_Change,Attack_Flow_Count,Attack_State,Target_Early_Warning,Flow_Count_Recent_Ratio,Flow_Count_Recent_Relative_Change,Flow_Count_Recent_ZScore,Total_Packets_Recent_Ratio,Total_Packets_Recent_Relative_Change,Total_Packets_Recent_ZScore,Total_Bytes_Recent_Ratio,Total_Bytes_Recent_Relative_Change,Total_Bytes_Recent_ZScore,Total_Source_Bytes_Recent_Ratio,Total_Source_Bytes_Recent_Relative_Change,Total_Source_Bytes_Recent_ZScore,Avg_Duration_Recent_Ratio,Avg_Duration_Recent_Relative_Change,Avg_Duration_Recent_ZScore,Avg_Packets_Per_Flow_Recent_Ratio,Avg_Packets_Per_Flow_Recent_Relative_Change,Avg_Packets_Per_Flow_Recent_ZScore,Avg_Bytes_Per_Flow_Recent_Ratio,Avg_Bytes_Per_Flow_Recent_Relative_Change,Avg_Bytes_Per_Flow_Recent_ZScore,Flow_Count_Change_Recent_Relative,Total_Packets_Change_Recent_Relative,Total_Bytes_Change_Recent_Relative,Total_Source_Bytes_Change_Recent_Relative,Avg_Duration_Change_Recent_Relative
1,2011-08-10 09:51:53.048034,4803,42403.0,12683222.0,3124137.0,848.10401422132,8.828440557984592,2640.6874869872995,700.0,-12034.0,-16841542.0,-181629.0,-50.45019189201173,0,0,0,1.0718589600535595,0.07185896005355948,1.4853700588073944,0.6974177631578947,-0.3025822368421053,-1.4101456375231627,0.5532664856502425,-0.4467335143497575,-1.6237414553784373,0.737994938672806,-0.26200506132719403,-1.2289097164317255,0.9232154930769413,-0.07678450692305867,-1.7704210708075296,0.6503439619045125,-0.3496560380954875,-1.6956750158513,0.5110662431181573,-0.48893375688184265,-1.5645030075687962,7.986027944111776,-10.0,-9.858218158988985,-0.3828812023663593,-10.0
1,2011-08-10 09:52:23.053904,4434,172122.0,154824482.0,5710146.0,894.4773929709066,38.81867388362652,34917.56472710871,-369.0,129719.0,142141260.0,2586009.0,46.37337874958666,0,0,0,0.9826256537540999,-0.017374346245900108,-0.30780312588867825,2.8446531982970624,1.8446531982970622,8.250213490029479,6.76745429010262,5.767454290102619,10.0,1.3611685745820974,0.3611685745820973,1.5885717176200604,0.9903677156172439,-0.009632284382756125,-0.17327247855219788,2.8856439199250192,1.885643919925019,8.372726465255456,6.794396935566432,5.794396935566432,10.0,-10.0,10.0,10.0,10.0,3.998719544276798
1,2011-08-10 09:52:53.052430,4426,52538.0,28106918.0,3388677.0,848.5938862568911,11.870311793944872,6350.410754631722,-8.0,-119584.0,-126717564.0,-2321469.0,-45.88350671401554,0,0,0,0.9872412562455389,-0.012758743754461059,-0.2257421298623928,0.6643215165416538,-0.33567848345834617,-0.5036404004916782,0.5773307588774614,-0.42266924112253856,-0.3449329643488074,0.7948549942152309,-0.20514500578476913,-0.821584881912691,0.9459011392914652,-0.05409886070853475,-0.995273899482345,0.6685177363820488,-0.3314822636179512,-0.4918774716528931,0.5774998151166408,-0.42250018488335916,-0.3448362350322411,0.726027397260274,-7.4368608031004415,-5.910305379125953,-10.0,-6.584562890598285
1,2011-08-10 09:53:23.051106,4284,32978.0,9747108.0,3412966.0,843.7509863765173,7.697945845004669,2275.235294117647,-142.0,-19560.0,-18359810.0,24289.0,-4.842899880373807,0,0,0,0.9591617409994627,-0.040838259000537266,-0.718253308859074,0.4274652031555015,-0.5725347968444985,-0.8232214464826187,0.19774009213421717,-0.8022599078657828,-0.6660859416096028,0.8517999563438815,-0.14820004365611855,-0.5419343401788338,0.9446376264809391,-0.055362373519060926,-0.9449063247836985,0.44315424530515923,-0.5568457546948409,-0.7957921748629045,0.20396711670605558,-0.7960328832939444,-0.6627885367570877,-7.4523809523809526,-9.096004955094456,-10.0,1.0946958030370963,-0.23330595474769142
1,2011-08-10 09:53:53.048878,4123,36520.0,11294536.0,2613592.0,859.1180261084162,8.85762794081979,2739.397526073248,-161.0,3542.0,1547428.0,-799374.0,15.3670397318989,0,0,0,0.9349206349206349,-0.06507936507936508,-1.1141829904296288,0.5151236466014816,-0.4848763533985184,-0.6005847527522081,0.24042540308852328,-0.7595745969114768,-0.585556341788394,0.6899045766344422,-0.31009542336555784,-1.0874464235568848,0.991256368750285,-0.008743631249714973,-0.2773333440519594,0.550279563118497,-0.44972043688150304,-0.5612105520277686,0.25659498411172854,-0.7434050158882716,-0.5782129126236513,-1.854609929078014,1.5665205847541668,1.6683707494393631,-2.659617911377048,1.5797876536944013
1,2011-08-10 09:54:23.053635,4194,1041377.0,880544952.0,28458066.0,872.6207952682403,248.30162136385312,209953.49356223177,71.0,1004857.0,869250416.0,25844474.0,13.502769159824084,0,0,0,0.9501585863162664,-0.04984141368373358,-0.8739970279275983,10.0,10.0,10.0,10.0,10.0,10.0,7.796936335524039,6.796936335524039,10.0,1.016082663681815,0.016082663681814945,0.6664545494581442,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.7119773210971534
1,2011-08-10 09:54:53.071763,4374,49483.0,21812349.0,7355127.0,871.2644932432555,11.312985825331504,4986.819615912208,180.0,-991894.0,-858732603.0,-21102939.0,-1.3563020249847568,0,0,0,1.019057825823587,0.019057825823587015,0.5920824545000303,0.18525534710808778,-0.8147446528919122,-0.4984305736664145,0.10056241150653991,-0.8994375884934601,-0.51904204707913,0.8437982199985237,-0.15620178000147628,-0.12270234275661687,1.008743972465538,0.008743972465538118,0.3691753534914841,0.17926038267477853,-0.8207396173252215,-0.4965434970097838,0.0973090750997266,-0.9026909249002734,-0.515427609679384,2.477832512315271,-5.964563642296997,-5.947404484583045,-5.1649558187362095,-1.276606872327379
1,2011-08-10 09:55:23.062914,4139,59141.0,37271356.0,5138640.0,842.9651159449143,14.288717081420632,9004.918096158492,-235.0,9658.0,15459007.0,-2216487.0,-28.299377298341252,0,0,0,0.967010887341713,-0.032989112658286954,-1.1322043480300366,0.24380078753660658,-0.7561992124633934,-0.4107267140425198,0.19585457877520193,-0.804145421224798,-0.39651980708049345,0.5680763434890994,-0.4319236565109006,-0.3548929292536982,0.9812535319563374,-0.018746468043662666,-1.2381198167901684,0.24803313145423012,-0.75196686854577,-0.4063168994911933,0.1989550363579816,-0.8010449636420184,-0.39374264667473896,-10.0,1.3937572876491167,1.5811126643612279,-7.737120367955618,-5.095614427832799
1,2011-08-10 09:55:53.057170,4102,34933.0,9396837.0,2364468.0,790.6241377530472,8.516089712335447,2290.7940029254023,-37.0,-24208.0,-27874519.0,-2774172.0,-52.340978191867066,0,0,0,0.9713933882731837,-0.02860661172681637,-1.1463401909101072,0.1432268497145139,-0.8567731502854861,-0.4686137706381853,0.04890771053408468,-0.9510922894659153,-0.4746543740579622,0.2516548512698104,-0.7483451487301895,-0.6504176435893195,0.9215336259880351,-0.07846637401196488,-4.701726685403071,0.14659715659117045,-0.8534028434088295,-0.46610964412511297,0.050026104181735004,-0.949973895818265,-0.473829528606284,0.35540069686411146,-10.0,-10.0,-8.926373300464068,-10.0
1,2011-08-10 09:56:23.058122,4391,49424.0,23916944.0,4170867.0,790.7842358802095,11.255750398542473,5446.810293782737,289.0,14491.0,14520107.0,1806399.0,0.160098127162314,0,0,0,1.0488725396522072,0.04887253965220724,1.8553826226763546,0.20231625587209998,-0.7976837441279,-0.4372200171990581,0.12452590414051866,-0.8754740958594813,-0.43670978308884423,0.45404710609711196,-0.545952893902888,-0.45739796717886505,0.9332785996390821,-0.06672140036091792,-1.66963882806869,0.19321382701848122,-0.8067861729815188,-0.442290397056312,0.11893875393041115,-0.8810612460695889,-0.43949585250963646,8.93956043956044,10.0,10.0,9.61422244010003,1.0150675347127203
1,2011-08-10 09:56:53.056437,4015,47011.0,25550251.0,2527136.0,797.6461027723536,11.708841843088418,6363.698879202989,-376.0,-2413.0,1633307.0,-1643731.0,6.861866892144121,0,0,0,0.9469339622641509,-0.05306603773584906,-1.6756784198924188,0.19042692638602415,-0.8095730736139759,-0.4499073550360999,0.1313040217082195,-0.8686959782917805,-0.44067570680274254,0.26608619827571106,-0.733913801724289,-0.6483327026963603,0.9568097198825054,-0.04319028011749458,-0.879165021084884,0.19935022200036415,-0.8006497779996359,-0.44368259601501686,0.1373364337396613,-0.8626635662603387,-0.43688181281490923,-8.014925373134329,-1.934981401115933,-0.3530129116409484,-6.2775874524409625,1.502084464305896
1,2011-08-10 09:57:23.077300,3452,50465.0,48098765.0,1595241.0,810.3537114956547,14.619061413673233,13933.593568945538,-563.0,3454.0,22548514.0,-931895.0,12.707608723301064,0,0,0,0.8210836782265354,-0.1789163217734646,-4.451378544719637,1.0513892129737659,0.05138921297376576,0.2847835304488645,2.0389863435870756,1.0389863435870754,2.464093987472065,0.3700184141592796,-0.6299815858407204,-1.3196907593350258,0.9898576479796211,-0.010142352020378899,-0.2267680811743366,1.2805230062955386,0.28052300629553867,1.5634444653065738,2.479901272436889,1.479901272436889,3.4286578274810857,-10.0,1.0173678504695454,1.1318634722158354,0.8203120751936008,1.8474598761440901
1,2011-08-10 09:57:53.065211,3843,29606.0,10949659.0,1705357.0,712.6617566422067,7.703877179287016,2849.247723132969,391.0,-20859.0,-37149106.0,110116.0,-97.691954853448,0,0,0,0.9560177123239961,-0.043982287676003824,-0.5097542074806306,0.614298638027339,-0.38570136197266097,-2.133121128418034,0.3795792734332485,-0.6204207265667515,-1.2240812406677564,0.5397945677584293,-0.4602054322415707,-1.0021792081287177,0.8836753233665792,-0.11632467663342085,-4.279756041587886,0.6378600416370531,-0.3621399583629469,-1.7550158266770175,0.3846195958811763,-0.6153804041188237,-1.0440830253955373,3.120390455531453,-10.0,-8.066217395326925,1.0955886974151918,-7.019266216140455
1,2011-08-10 09:58:23.056309,3932,39483.0,18617035.0,2444046.0,656.2131708715666,10.04145473041709,4734.749491353001,89.0,9877.0,7667376.0,738689.0,-56.44858577064008,0,0,0,0.9927788718880978,-0.007221128111902214,-0.0825008504892975,0.9336735417780069,-0.06632645822199316,-0.29771755457018306,0.7894431017533889,-0.210556898246611,-0.3195462075190992,0.988446315393047,-0.011553684606953102,-0.02769139664429615,0.8408526502570691,-0.15914734974293088,-3.208058089704606,0.933157901674954,-0.06684209832504599,-0.26084876350448905,0.7665340214070698,-0.2334659785929302,-0.3093755724797814,2.503378378378378,2.6720839681733537,2.456474481869463,2.0757764507033065,-1.1660449152160552
1,2011-08-10 09:58:53.048704,4409,75640.0,48651231.0,10148730.0,641.5954006461783,17.155817645724653,11034.527330460422,477.0,36157.0,30034196.0,7704684.0,-14.617770225388313,0,0,0,1.12285437783324,0.12285437783323998,1.4291448319554294,1.7510150979911012,0.7510150979911013,3.7173728407291238,1.9134042069160295,0.9134042069160295,1.671454544706619,4.078203777700999,3.078203777700999,7.435815752295971,0.8514509997456275,-0.1485490002543725,-1.6825493152877387,1.550346303165779,0.5503463031657789,2.4154646599132725,1.65543900565741,0.6554390056574099,1.024840735181362,10.0,10.0,10.0,10.0,0.45622851451259155
1,2011-08-10 09:59:23.051967,3949,35467.0,14048097.0,4940818.0,782.9332904322613,8.981261078754114,3557.3808559128893,-460.0,-40173.0,-34603134.0,-5207912.0,141.337889786083,0,0,0,1.0047834715790545,0.0047834715790545474,0.054687059257447275,0.732169030366838,-0.267830969633162,-0.7550779697208655,0.46251333264163136,-0.5374866673583687,-0.9476787297171474,1.3411186769530268,0.34111867695302683,0.3454208323545444,1.0818567787143882,0.08185677871438814,0.7585685190047595,0.7334149938839155,-0.2665850061160845,-0.876273341156678,0.4570610526491192,-0.5429389473508808,-0.9218648908771238,-10.0,-8.661924015868172,-7.994973010542005,-5.355998121736814,5.736878921414176
1,2011-08-10 09:59:53.073419,4247,32257.0,10817877.0,2284222.0,660.1964444666824,7.595243701436308,2547.1808335295505,298.0,-3210.0,-3230220.0,-2656596.0,-122.73684596557894,0,0,0,1.0842481490936942,0.08424814909369416,0.9678563893694657,0.6992296053515766,-0.3007703946484234,-0.7636435056298181,0.3853486772291401,-0.6146513227708599,-0.9210681373366749,0.5481906857726953,-0.4518093142273048,-0.52203297793108,0.9159834916667173,-0.0840165083332827,-0.8093548237072739,0.6491497936345217,-0.3508502063654782,-1.0230850450422506,0.352702322962101,-0.6472976770378991,-0.9429088824847038,10.0,-0.3903326403326402,-0.4041804691538647,-6.503202161676641,-10.0
1,2011-08-10 10:00:23.074882,4019,26517.0,8223557.0,1837216.0,655.7597314426474,6.597909927842747,2046.1699427718336,-228.0,-5740.0,-2594320.0,-447006.0,-4.43671302403493,0,0,0,0.9860157016683022,-0.013984298331697743,-0.237045686258195,0.6240674407986708,-0.37593255920132923,-0.8454129112126942,0.39887688959068185,-0.6011231104093182,-0.7751258888954857,0.4267995244009794,-0.5732004755990207,-0.7059984320995347,0.9493857416452459,-0.050614258354754076,-0.6013269649250989,0.640851842706965,-0.359148157293035,-0.9327230524488732,0.41381766082377136,-0.5861823391762286,-0.8264954073283028,-2.4339622641509435,-0.5762302284710018,0.6520576441204942,-4.243964637631516,0.8522644587298303
1,2011-08-10 10:00:53.047463,3794,44975.0,24353396.0,2938650.0,651.8132172569847,11.854243542435425,6418.92356352135,-225.0,18458.0,16129839.0,1101434.0,-3.9465141856627497,0,0,0,0.9228449114613738,-0.07715508853862615,-1.520644367475973,1.0740862803538334,0.07408628035383344,0.15938961417055694,1.2133285468591943,0.2133285468591943,0.2604394878407211,0.6785143517682172,-0.3214856482317829,-0.40115919653392496,0.9594806632675683,-0.040519336732431736,-0.4718381926661664,1.176677239599508,0.17667723959950798,0.4267773684882416,1.341747762309114,0.34174776230911413,0.4488293405430584,-7.392045454545453,10.0,10.0,10.0,0.6532184775654244
1,2011-08-10 10:01:23.069908,3439,77918.0,61865203.0,2922663.0,792.1368936783949,22.657167781331783,17989.30008723466,-355.0,32943.0,37511807.0,-15987.0,140.32367642141023,0,0,0,0.8421490841414438,-0.15785091585855615,-2.638485984184623,1.8132609747924193,0.8132609747924192,1.7968079335008136,2.9155800925438324,1.9155800925438324,2.461339669123608,0.6597541828678358,-0.3402458171321642,-0.44199668994464714,1.1675520163711566,0.1675520163711566,1.9330900995673501,2.1708724091051543,1.1708724091051546,2.8786580166798688,3.5129612259304746,2.5129612259304746,3.4647506233753362,-10.0,10.0,10.0,-1.161614139796686,10.0
1,2011-08-10 10:01:53.061749,3490,27310.0,11424243.0,1511570.0,713.623686865616,7.825214899713467,3273.422063037249,51.0,-50608.0,-50440960.0,-1411093.0,-78.51320681277889,0,0,0,0.8972645002056767,-0.10273549979432331,-1.3316538150062986,0.6288743356636916,-0.3711256643363085,-0.7896920406002944,0.47877051630932443,-0.5212294836906756,-0.562508701543606,0.5064371666053878,-0.4935628333946122,-1.2406377421951933,1.0071351966409212,0.00713519664092116,0.07000402073401964,0.6782614931612206,-0.32173850683877936,-0.569014720013194,0.5026915075419185,-0.49730849245808145,-0.48802189945946944,1.2628865979381443,-10.0,-10.0,0.023609246911217338,-3.607693242286919
1,2011-08-10 10:02:23.057812,3742,63641.0,46327443.0,2675260.0,680.5125334981293,17.007215392838056,12380.396312132549,252.0,36331.0,34903200.0,1163690.0,-33.111153367486736,0,0,0,0.985307283163937,-0.014692716836063031,-0.16206235203565644,1.5226795293261937,0.5226795293261938,1.0160223601395744,1.9851622081453375,0.9851622081453375,1.0249687629181492,1.1637312025651623,0.1637312025651623,0.589339744020873,0.9795691107441709,-0.020430889255829147,-0.23657272019673564,1.5042704426884284,0.5042704426884285,0.8565789215370826,1.9179547108443766,0.9179547108443765,0.8885724843827166,3.7450980392156867,10.0,10.0,2.696713098615207,-1.388641087497233
1,2011-08-10 10:02:53.057955,4150,887800.0,815373459.0,23765174.0,650.812504939759,213.9277108433735,196475.53228915663,408.0,824159.0,769046016.0,21089914.0,-29.700028558370263,0,0,0,1.1225925124431941,0.12259251244319407,1.9128544912696988,10.0,10.0,10.0,10.0,10.0,10.0,9.997667718745392,8.997667718745392,10.0,0.9313697473394666,-0.06863025266053333,-0.8308578673220804,10.0,10.0,10.0,10.0,10.0,10.0,5.03960396039604,10.0,10.0,10.0,-8.30948474196931
1,2011-08-10 10:03:23.079089,4259,35289.0,13460814.0,2451210.0,626.9700876881897,8.285747828128669,3160.5574078422164,109.0,-852511.0,-801912645.0,-21313964.0,-23.842417251569373,0,0,0,1.1439699167338169,0.14396991673381682,1.887171864177758,0.16016517132576405,-0.839834828674236,-0.49526766329129085,0.07015636514121053,-0.9298436348587895,-0.511061734041195,0.3624622216152293,-0.6375377783847708,-0.4527505877366716,0.898521449197533,-0.10147855080246705,-1.2067995096545918,0.15160282425209304,-0.848397175747907,-0.5197666206775476,0.06680878116286425,-0.9331912188371358,-0.5282097397665964,3.1603053435114505,-5.949075971544777,-5.967557098210488,-5.859997451655098,-10.0
1,2011-08-10 10:03:53.053441,4143,63064.0,36886714.0,26691571.0,612.2646656526671,15.221819937243543,8903.382573014724,-116.0,27775.0,23425900.0,24240361.0,-14.705422035522588,0,0,0,1.0856918238993711,0.08569182389937106,0.8726316260519819,0.2887656851270836,-0.7112343148729163,-0.4144549708156657,0.1944576351312436,-0.8055423648687564,-0.4360446764015293,4.004631446008157,3.004631446008158,2.0917279867913794,0.8837396357017911,-0.11626036429820887,-1.252250693996933,0.2821959105864673,-0.7178040894135327,-0.43188091739919104,0.19083103554884548,-0.8091689644511546,-0.4494946345072934,-2.247311827956989,10.0,10.0,10.0,-1.959655705775849
1,2011-08-10 10:04:23.047644,3961,79061.0,63931212.0,3716456.0,596.5190432587731,19.95985862156021,16140.169654127743,-182.0,15997.0,27044498.0,-22975115.0,-15.745622393893996,0,0,0,1.0010614638091386,0.0010614638091386518,0.012849343168507854,0.3670072713498418,-0.6329927286501582,-0.36244355541128276,0.3461456622875077,-0.6538543377124924,-0.34222381341510155,0.32546370040626305,-0.674536299593737,-0.6085982772402263,0.90816948434471,-0.09183051565528995,-1.4737641687247314,0.3805245164411753,-0.6194754835588248,-0.3596062926938213,0.35996103201125174,-0.6400389679887483,-0.3381952184087228,-2.2926136363636362,6.384744849872088,6.413557641537085,-5.833018622479418,0.5623109090625753
1,2011-08-10 10:04:53.054187,3962,49325.0,29295608.0,2481521.0,698.4512605212014,12.449520444220092,7394.146390711761,1.0,-29736.0,-34635604.0,-1234935.0,101.93221726242837,0,0,0,0.9780301160207356,-0.02196988397926438,-0.43805971231086294,0.21847358606729828,-0.7815264139327017,-0.47633802169687317,0.15008308954050908,-0.8499169104594909,-0.4778678441846974,0.20923564651817378,-0.7907643534818262,-0.7651637219612581,1.102674257416973,0.10267425741697299,1.967379964307495,0.22684791739591773,-0.7731520826040823,-0.4766790307953363,0.1559551421176718,-0.8440448578823283,-0.47945200862370957,-0.9893842887473461,-3.8729879615852827,-4.298191141065484,-3.8004509076659745,5.352185110807682
1,2011-08-10 10:05:23.049905,3987,75196.0,35976847.0,15100884.0,729.8729335500376,18.860295961876098,9023.53824931026,25.0,25871.0,6681239.0,12619363.0,31.421673028836157,0,0,0,0.9736263736263736,-0.026373626373626374,-0.8291151035995822,0.33734126845269663,-0.6626587315473034,-0.3970319190699876,0.18758501107871034,-0.8124149889212896,-0.4463627243039943,1.2774423386133222,0.27744233861332224,0.266787682395353,1.1457910660276494,0.14579106602764932,2.3367191434411314,0.3494658023696083,-0.6505341976303918,-0.3921860279333788,0.19441097408786384,-0.8055890259121362,-0.4450435055045785,-0.4318181818181818,10.0,2.9613972892527434,10.0,7.758055403937728
